80 2704.3233333333333 0 1680 28 60
[0.56, 0.63, 1.03, 0.96, 0.68, 0.94, 0.5, 0.67, 0.96, 0.78, 0.52, 0.97, 0.61, 0.85, 0.97, 1.07, 1.02, 1.1, 0.67, 0.52, 0.81, 1.05, 0.67, 0.71, 0.94, 0.59, 0.78, 0.53, 0.81, 0.5, 0.79, 1.06, 1.01, 0.53, 0.72, 0.6, 0.64, 1.07, 0.63, 0.81, 0.87, 0.57, 0.71, 0.67, 0.81, 0.53, 0.95, 1.09, 0.64, 0.91, 0.91, 0.8, 1.06, 0.67, 0.57, 0.6, 0.96, 0.85, 0.63, 0.74, 0.9, 0.91, 0.91, 0.63, 0.71, 0.86, 0.82, 0.96, 0.72, 0.86, 1.0, 0.67, 0.68, 0.52, 0.58, 0.9, 0.84, 0.95, 0.61, 1.01]
[1.06, 0.57, 0.94, 0.75, 0.76, 0.63, 0.92, 0.8, 0.84, 1.01, 0.98, 1.06, 1.03, 1.06, 0.76, 0.82, 1.07, 0.95, 0.7, 0.86, 0.56, 0.94, 0.63, 0.88, 0.68, 0.99, 1.04, 0.51, 1.06, 0.52, 0.62, 0.75, 0.6, 0.9, 0.98, 0.82, 0.71, 0.68, 0.91, 0.62, 1.07, 1.01, 1.05, 0.9, 0.88, 1.03, 0.61, 0.63, 0.62, 0.74, 0.7, 0.87, 0.72, 1.09, 0.85, 1.05, 0.94, 0.7, 0.74, 0.92, 0.93, 0.73, 0.8, 0.8, 0.66, 0.57, 0.94, 0.69, 0.65, 0.78, 1.07, 0.77, 0.82, 0.74, 1.05, 1.05, 0.59, 0.87, 0.6, 1.05]
[0.8, 0.51, 0.72, 0.6, 0.85, 0.62, 1.07, 1.04, 1.07, 0.53, 0.84, 0.94, 0.92, 0.64, 0.78, 0.76, 0.82, 1.03, 0.62, 0.63, 0.93, 1.04, 0.67, 0.61, 0.53, 1.06, 0.69, 0.77, 0.59, 0.6, 0.64, 0.9, 0.9, 0.66, 1.01, 0.63, 1.05, 0.61, 0.93, 0.84, 0.94, 1.03, 1.02, 0.55, 0.66, 0.79, 1.05, 0.66, 0.58, 0.94, 0.75, 0.67, 0.72, 0.7, 1.05, 0.81, 1.1, 0.94, 0.52, 0.91, 0.53, 1.09, 1.07, 0.52, 1.05, 0.84, 0.62, 0.85, 0.88, 0.69, 1.09, 1.1, 0.57, 0.82, 0.58, 0.69, 0.82, 1.01, 0.52, 0.73]
[0.58, 0.69, 1.05, 0.79, 1.1, 1.01, 1.1, 1.04, 0.58, 0.51, 0.57, 1.01, 0.71, 1.07, 0.74, 0.56, 0.95, 0.85, 0.87, 0.59, 0.88, 0.97, 0.59, 0.66, 0.68, 0.73, 0.65, 0.86, 0.55, 0.64, 0.58, 0.88, 0.95, 1.05, 0.77, 0.54, 1.1, 0.89, 0.58, 0.9, 0.84, 0.63, 0.98, 0.53, 0.52, 0.98, 0.61, 0.72, 1.0, 0.59, 1.0, 0.9, 0.89, 1.06, 0.73, 0.66, 0.71, 0.77, 0.66, 1.07, 0.67, 0.55, 0.92, 0.97, 0.52, 0.89, 0.64, 0.81, 0.54, 0.63, 0.82, 1.05, 1.04, 0.71, 0.76, 0.89, 0.63, 0.67, 0.72, 0.81]
[0.24, 0.08, 0.68, 0.24, 0.28, 0.32, 0.39, 0.4, 0.36, 0.11, 0.24, 0.74, 0.4, 0.32, 0.32, 0.35, 0.7, 0.6, 0.13, 0.15, 0.31, 0.99, 0.11, 0.28, 0.17, 0.36, 0.3, 0.13, 0.24, 0.08, 0.19, 0.64, 0.52, 0.27, 0.4, 0.1, 0.35, 0.31, 0.21, 0.21, 0.61, 0.25, 0.6, 0.19, 0.18, 0.27, 0.27, 0.23, 0.24, 0.33, 0.29, 0.46, 0.42, 0.42, 0.35, 0.27, 0.59, 0.33, 0.17, 0.61, 0.2, 0.36, 0.52, 0.17, 0.18, 0.36, 0.28, 0.25, 0.19, 0.29, 0.79, 0.43, 0.18, 0.16, 0.29, 0.6, 0.22, 0.56, 0.14, 0.44]
[348.68, 433.2, 225.3, 86.11, 177.02, 1225.07, 481.26, 367.21, 439.35, 334.79, 452.67, 191.94, 664.62, 301.62, 342.14, 239.37, 495.66, 699.94, 448.04, 133.83, 275.73, 298.16, 424.53, 147.22, 473.04, 524.94, 318.39, 501.48, 643.95, 142.88, 363.17, 94.33, 1220.19, 498.79, 402.84, 469.05, 158.66, 378.42, 614.41, 891.15, 168.48, 194.04, 142.22, 522.92, 259.91, 124.89, 255.79, 405.48, 280.71, 309.47, 272.91, 472.03, 354.36, 296.15, 282.79, 332.75, 249.96, 353.48, 148.41, 384.85, 217.09, 271.83, 278.24, 497.93, 1295.84, 451.15, 267.23, 1228.67, 326.81, 159.73, 259.32, 440.15, 616.57, 345.03, 434.07, 351.12, 424.7, 579.58, 829.42, 1288.12]
[85.78, 33.66, 153.44, 20.09, 46.75, 416.66, 182.77, 144.14, 152.31, 34.92, 106.89, 146.54, 274.97, 99.71, 119.51, 83.1, 349.67, 435.27, 51.6, 18.55, 83.55, 295.03, 45.21, 43.42, 69.66, 173.4, 97.08, 66.87, 155.43, 11.37, 63.96, 63.56, 614.69, 145.06, 156.18, 46.56, 58.59, 116.22, 128.02, 186.92, 101.05, 47.9, 85.97, 94.49, 46.83, 29.44, 69.95, 90.57, 70.99, 91.0, 74.71, 220.66, 156.2, 129.46, 97.45, 82.8, 142.38, 112.86, 21.23, 233.21, 42.99, 99.36, 142.09, 79.55, 226.71, 167.59, 69.58, 313.56, 60.63, 43.7, 198.62, 187.18, 115.89, 56.96, 134.24, 207.35, 92.22, 325.0, 103.4, 587.26]
[1243.42, 1665.98, 626.52, -69.45, 385.1, 5625.37, 1906.32, 1336.04, 1696.77, 1173.97, 1763.36, 459.71, 2823.11, 1008.08, 1210.7, 696.86, 1978.32, 2999.68, 1740.22, 169.14, 878.63, 990.82, 1622.65, 236.12, 1865.22, 2124.72, 1091.96, 2007.41, 2719.74, 214.41, 1315.86, -28.33, 5600.96, 1993.97, 1514.22, 1845.23, 293.32, 1392.09, 2572.03, 3955.77, 342.41, 470.22, 211.11, 2114.62, 799.56, 124.45, 778.97, 1527.42, 903.56, 1047.33, 864.53, 1860.13, 1271.82, 980.77, 913.93, 1163.76, 749.8, 1267.39, 242.05, 1424.27, 585.45, 859.13, 891.19, 1989.63, 5979.21, 1755.76, 836.17, 5643.34, 1134.06, 298.65, 796.6, 1700.76, 2582.87, 1225.15, 1670.37, 1255.62, 1623.49, 2397.9, 3647.08, 5940.62]
[-71.09, -331.71, 267.21, -399.53, -266.26, 1583.3, 413.83, 220.71, 261.56, -325.4, 34.47, 232.69, 874.86, -1.46, 97.56, -84.52, 1248.34, 1676.37, -242.0, -407.25, -82.27, 975.14, -273.93, -282.91, -151.72, 367.0, -14.6, -165.63, 277.17, -443.14, -180.22, -182.22, 2573.47, 225.29, 280.89, -267.18, -207.04, 81.1, 140.1, 434.59, 5.27, -260.51, -70.13, -27.57, -265.86, -352.81, -150.23, -47.16, -145.03, -45.0, -126.47, 603.28, 280.99, 147.32, -12.77, -85.98, 211.91, 64.32, -393.87, 666.07, -285.05, -3.19, 210.43, -102.23, 633.56, 337.96, -152.12, 1067.78, -196.87, -281.5, 493.08, 435.89, 79.45, -215.21, 171.22, 536.75, -38.92, 1125.02, 17.02, 2436.32]
[64.36, 127.85, 53.21, 162.34, 185.28, 41.94, 115.12, 126.3, 173.01, 96.62, 57.78, 31.68, 53.25, 55.33, 55.46, 104.45, 25.79, 76.37, 124.49, 190.62, 72.19, 89.19, 63.73, 172.98, 138.68, 84.27, 65.44, 89.96, 144.0, 174.74, 172.77, 92.1, 72.02, 145.16, 51.43, 80.85, 149.87, 65.16, 67.18, 121.93, 147.39, 85.24, 86.76, 168.47, 162.26, 74.09, 166.67, 158.23, 120.05, 50.46, 156.22, 62.19, 75.21, 71.04, 43.98, 161.67, 114.46, 84.16, 74.21, 129.07, 77.42, 172.47, 39.83, 64.26, 93.8, 104.92, 41.56, 70.93, 40.06, 117.23, 92.87, 180.42, 194.11, 41.17, 156.96, 107.84, 90.53, 80.13, 48.3, 71.43]
[2, 6, 1, 8, 9, 1, 5, 6, 9, 3, 2, 1, 1, 2, 1, 5, 1, 3, 6, 10, 3, 3, 3, 9, 7, 3, 2, 3, 7, 9, 9, 3, 2, 7, 2, 4, 8, 2, 3, 6, 7, 4, 3, 9, 8, 3, 8, 8, 5, 1, 8, 3, 2, 2, 1, 8, 6, 4, 3, 6, 4, 9, 1, 2, 4, 5, 1, 3, 1, 5, 4, 9, 10, 1, 8, 5, 4, 2, 1, 2]
[41, 0, 11, 58, 59, 31, 52, 44, 52, 5, 56, 19, 27, 35, 36, 49, 1, 20, 43, 20, 46, 13, 12, 31, 46, 57, 58, 27, 37, 5, 4, 33, 3, 33, 32, 7, 18, 44, 44, 29, 50, 34, 16, 4, 49, 5, 24, 1, 1, 42, 25, 36, 21, 38, 46, 53, 51, 25, 5, 44, 15, 3, 23, 12, 10, 33, 53, 51, 35, 53, 1, 58, 2, 9, 56, 7, 26, 6, 23, 37]
[60, 48, 47, 60, 60, 43, 60, 60, 60, 29, 60, 31, 39, 60, 48, 60, 49, 32, 60, 60, 60, 25, 60, 60, 60, 60, 60, 60, 60, 41, 60, 57, 39, 60, 56, 55, 54, 60, 60, 53, 60, 58, 28, 60, 60, 29, 60, 13, 49, 60, 60, 60, 33, 60, 58, 60, 60, 60, 53, 60, 39, 15, 59, 36, 22, 60, 60, 60, 59, 60, 49, 60, 38, 33, 60, 19, 50, 54, 47, 60]
2
[0.0, 0.0]
[33.33, 100.0]
