70 1706.38 0 1680 7 240
[0.8, 0.88, 0.96, 0.67, 1.05, 0.7, 0.52, 0.86, 0.93, 1.08, 1.09, 0.63, 1.03, 0.89, 0.84, 0.74, 1.0, 0.58, 1.05, 0.89, 0.89, 0.85, 0.75, 0.54, 1.04, 0.76, 0.66, 0.66, 1.08, 0.58, 0.53, 0.76, 0.86, 0.8, 0.94, 0.82, 0.87, 0.87, 0.8, 0.76, 0.5, 0.64, 1.05, 0.81, 0.72, 0.94, 1.01, 0.64, 0.68, 0.52, 0.83, 0.77, 0.61, 0.77, 1.01, 0.99, 0.68, 1.01, 0.8, 0.69, 0.62, 0.63, 0.77, 1.02, 0.77, 1.08, 0.76, 0.87, 0.74, 0.9]
[0.78, 0.71, 0.88, 0.89, 0.5, 0.92, 1.08, 0.87, 0.83, 0.89, 0.82, 0.68, 0.8, 0.96, 1.04, 0.96, 0.86, 0.61, 0.87, 0.77, 1.02, 0.51, 0.55, 0.8, 0.91, 0.84, 0.54, 0.61, 0.94, 0.8, 0.99, 0.66, 1.08, 0.63, 1.01, 0.83, 0.92, 0.53, 0.75, 0.51, 0.97, 1.02, 0.95, 0.59, 0.98, 1.09, 0.9, 1.07, 0.94, 0.68, 0.62, 0.66, 0.78, 0.72, 0.85, 1.06, 0.74, 0.64, 0.58, 0.65, 0.52, 0.91, 0.81, 0.7, 1.0, 1.04, 1.08, 1.03, 0.95, 0.95]
[0.91, 0.78, 0.57, 0.55, 0.58, 0.65, 1.03, 0.78, 0.72, 0.92, 1.04, 1.09, 1.1, 0.74, 1.03, 1.07, 0.59, 0.64, 1.05, 1.03, 0.91, 1.02, 0.86, 0.72, 0.64, 0.51, 0.51, 1.06, 0.53, 0.71, 0.6, 0.91, 0.78, 0.87, 0.93, 0.53, 0.82, 1.0, 0.67, 0.67, 0.63, 0.65, 0.8, 1.04, 1.06, 1.05, 0.7, 0.54, 0.95, 0.64, 0.69, 0.82, 0.85, 0.59, 0.68, 0.76, 1.01, 0.91, 0.95, 0.62, 0.87, 0.69, 1.03, 0.69, 0.68, 0.73, 0.97, 0.63, 0.77, 0.91]
[0.76, 1.0, 0.7, 0.53, 0.63, 0.88, 0.71, 0.87, 0.79, 0.95, 0.72, 1.0, 1.0, 0.52, 0.91, 0.6, 0.57, 0.71, 0.5, 0.59, 0.87, 0.71, 0.69, 1.07, 1.0, 0.96, 0.97, 0.68, 0.95, 1.05, 1.02, 0.98, 0.55, 0.61, 0.71, 0.61, 1.05, 0.92, 1.03, 1.08, 0.65, 0.57, 0.97, 0.75, 0.98, 0.95, 0.9, 0.51, 0.72, 0.89, 0.7, 0.81, 1.05, 0.96, 1.1, 0.5, 0.88, 0.94, 0.81, 0.64, 0.7, 1.02, 0.93, 0.82, 0.83, 0.57, 0.56, 0.56, 0.86, 0.56]
[0.22, 0.4, 0.25, 0.18, 0.16, 0.29, 0.32, 0.55, 0.47, 0.45, 0.54, 0.41, 0.71, 0.18, 0.88, 0.36, 0.2, 0.14, 0.51, 0.32, 0.58, 0.34, 0.2, 0.35, 0.39, 0.18, 0.14, 0.17, 0.52, 0.31, 0.27, 0.22, 0.36, 0.25, 0.61, 0.12, 0.68, 0.34, 0.39, 0.24, 0.2, 0.2, 0.77, 0.38, 0.8, 0.53, 0.37, 0.2, 0.25, 0.17, 0.19, 0.21, 0.31, 0.19, 0.42, 0.37, 0.49, 0.52, 0.23, 0.12, 0.12, 0.36, 0.35, 0.22, 0.24, 0.26, 0.38, 0.19, 0.31, 0.32]
[692.0, 1067.07, 742.31, 1555.12, 444.76, 1064.88, 643.01, 1337.12, 619.86, 236.66, 1278.35, 1553.7, 343.91, 696.33, 597.25, 374.18, 260.26, 238.08, 1295.57, 615.6, 1188.1, 288.43, 252.16, 608.83, 215.37, 734.18, 598.85, 917.81, 721.72, 173.77, 548.54, 1321.71, 1201.22, 233.22, 518.22, 1433.84, 276.15, 1102.58, 1371.68, 1084.27, 999.46, 941.6, 1364.74, 519.97, 754.91, 1228.06, 293.58, 892.84, 1064.97, 834.17, 934.41, 1378.1, 166.38, 1306.81, 207.8, 1333.55, 1170.46, 348.17, 515.16, 442.46, 782.83, 940.09, 252.4, 1247.98, 994.41, 1584.56, 1010.61, 1321.14, 605.17, 180.7]
[156.98, 437.83, 181.05, 270.28, 73.69, 302.65, 196.85, 706.62, 298.4, 103.56, 680.84, 619.39, 245.11, 132.39, 526.05, 148.11, 52.94, 35.49, 634.07, 195.72, 677.04, 100.07, 54.1, 210.84, 82.74, 135.39, 85.76, 174.41, 386.03, 55.79, 127.82, 307.3, 430.32, 58.73, 333.03, 188.29, 187.9, 394.83, 550.96, 255.85, 197.26, 201.6, 1063.58, 204.01, 606.35, 623.14, 110.18, 204.92, 235.59, 138.56, 198.8, 273.34, 48.75, 296.13, 92.5, 477.2, 554.14, 182.67, 111.64, 56.06, 89.02, 318.51, 86.28, 279.25, 241.74, 385.95, 356.54, 247.76, 184.79, 55.89]
[2960.0, 4835.36, 3211.55, 7275.61, 1723.78, 4824.4, 2715.07, 6185.58, 2599.31, 683.3, 5891.73, 7268.51, 1219.57, 2981.64, 2486.25, 1370.91, 801.3, 690.39, 5977.85, 2578.0, 5440.52, 942.13, 760.78, 2544.14, 576.87, 3170.91, 2494.27, 4089.05, 3108.58, 368.83, 2242.68, 6108.57, 5506.1, 666.09, 2091.11, 6669.19, 880.76, 5012.9, 6358.4, 4921.36, 4497.32, 4208.02, 6323.71, 2099.84, 3274.55, 5640.3, 967.89, 3964.22, 4824.84, 3670.87, 4172.04, 6390.48, 331.91, 6034.05, 538.99, 6167.75, 5352.32, 1240.84, 2075.79, 1712.3, 3414.14, 4200.44, 762.01, 5739.9, 4472.07, 7422.8, 4553.05, 6105.68, 2525.85, 403.5]
[284.9, 1689.16, 405.24, 851.4, -131.53, 1013.25, 484.24, 3033.11, 991.98, 17.81, 2904.22, 2596.94, 725.54, 161.96, 2130.25, 240.57, -235.3, -322.54, 2670.36, 478.61, 2885.19, 0.35, -229.48, 554.22, -86.29, 176.93, -71.21, 372.06, 1430.13, -221.05, 139.08, 1036.48, 1651.62, -206.35, 1165.13, 441.44, 439.52, 1474.15, 2254.8, 779.23, 486.31, 508.02, 4817.91, 520.06, 2531.75, 2615.71, 50.91, 524.6, 677.94, 192.78, 494.02, 866.68, -256.24, 980.65, -37.48, 1886.01, 2270.7, 413.35, 58.22, -219.68, -54.89, 1092.57, -68.58, 896.27, 708.68, 1429.77, 1282.7, 738.81, 423.94, -220.54]
[93.9, 112.52, 94.51, 156.95, 130.2, 94.25, 77.26, 151.95, 122.28, 41.57, 85.93, 148.92, 56.41, 112.46, 107.72, 49.15, 67.6, 52.73, 134.47, 66.35, 149.75, 133.72, 106.81, 38.32, 54.5, 40.64, 22.14, 74.13, 65.89, 27.05, 102.16, 140.61, 128.31, 39.89, 61.35, 66.16, 109.8, 165.98, 132.24, 151.39, 170.69, 169.41, 107.97, 143.05, 56.66, 94.74, 23.48, 141.88, 112.26, 105.96, 175.28, 87.07, 120.96, 124.85, 51.16, 119.24, 132.11, 35.88, 21.74, 139.64, 165.45, 79.28, 38.83, 123.81, 83.89, 60.09, 114.73, 105.37, 51.53, 100.54]
[17, 21, 18, 33, 27, 17, 11, 32, 26, 7, 16, 31, 8, 24, 23, 10, 9, 11, 28, 14, 32, 28, 20, 7, 11, 7, 4, 10, 14, 4, 19, 30, 27, 7, 8, 9, 20, 35, 28, 32, 36, 36, 20, 30, 12, 18, 4, 30, 21, 22, 37, 16, 25, 23, 10, 25, 28, 6, 4, 29, 35, 15, 7, 26, 15, 8, 24, 22, 9, 19]
[97, 43, 107, 6, 42, 92, 160, 97, 125, 87, 123, 214, 19, 73, 156, 26, 184, 63, 74, 51, 22, 160, 4, 188, 237, 201, 176, 18, 75, 124, 35, 34, 27, 73, 207, 111, 211, 165, 4, 126, 233, 55, 12, 237, 3, 167, 58, 95, 234, 170, 3, 109, 228, 22, 10, 130, 227, 43, 32, 113, 159, 101, 4, 179, 235, 63, 77, 44, 77, 160]
[240, 238, 240, 126, 240, 154, 240, 217, 168, 213, 240, 240, 233, 240, 199, 202, 240, 240, 155, 240, 46, 196, 124, 240, 240, 240, 240, 226, 240, 240, 167, 90, 102, 160, 240, 240, 240, 240, 174, 182, 240, 240, 36, 240, 65, 240, 107, 240, 240, 240, 52, 171, 240, 230, 218, 240, 240, 99, 208, 232, 240, 137, 98, 240, 240, 112, 240, 201, 221, 240]
10
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[10000.0, 0.0, 10000.0, 10000.0, 0.0, 0.0, 10000.0, 0.0, 0.0, 10000.0]
