60 1520.5824999999998 0 1680 28 60
[0.86, 0.91, 1.02, 0.99, 0.74, 1.07, 0.53, 0.79, 0.74, 0.67, 0.74, 0.8, 1.05, 0.5, 0.84, 0.74, 0.8, 0.5, 0.58, 0.67, 0.92, 0.83, 0.75, 0.51, 0.76, 0.77, 0.92, 0.54, 0.92, 0.61, 0.64, 1.04, 0.55, 0.77, 1.08, 0.75, 0.63, 1.09, 0.88, 0.57, 0.7, 0.76, 0.71, 0.72, 0.71, 0.84, 0.59, 0.82, 0.65, 1.08, 0.71, 0.84, 1.05, 0.99, 0.8, 0.52, 0.77, 0.88, 0.54, 0.76]
[0.61, 0.51, 0.69, 1.08, 0.98, 0.74, 0.88, 0.64, 0.95, 0.71, 0.94, 0.6, 0.67, 0.5, 1.04, 0.84, 0.87, 0.68, 0.77, 0.64, 1.09, 0.57, 0.63, 0.71, 0.56, 0.76, 0.56, 0.66, 0.71, 0.96, 0.75, 1.02, 0.55, 0.76, 0.63, 0.68, 0.8, 1.07, 0.64, 0.72, 0.84, 0.72, 0.53, 0.57, 1.06, 0.62, 0.56, 0.62, 0.53, 0.84, 0.9, 0.8, 0.52, 0.73, 1.08, 0.62, 0.65, 0.91, 0.71, 0.53]
[0.83, 0.54, 0.65, 1.02, 0.61, 0.79, 0.82, 1.08, 0.96, 0.65, 0.99, 1.06, 0.62, 0.88, 0.64, 0.82, 0.55, 0.94, 0.94, 0.83, 0.6, 0.95, 1.03, 0.74, 0.55, 0.5, 0.76, 0.89, 0.72, 0.72, 0.77, 0.69, 0.72, 0.52, 0.67, 0.8, 0.64, 0.54, 0.88, 0.84, 0.71, 0.78, 0.61, 0.76, 1.03, 0.55, 0.66, 1.09, 0.63, 0.59, 0.53, 0.82, 1.03, 0.59, 0.54, 0.52, 1.03, 0.96, 0.8, 0.98]
[0.81, 0.75, 0.98, 0.6, 0.88, 0.9, 0.84, 0.64, 1.04, 0.56, 0.54, 0.75, 0.61, 0.77, 0.56, 0.62, 0.58, 0.67, 0.6, 0.99, 0.74, 0.81, 0.74, 1.03, 0.83, 0.97, 0.91, 1.02, 0.98, 1.06, 0.54, 0.61, 0.84, 1.06, 0.67, 0.97, 0.93, 0.92, 0.93, 0.68, 0.75, 0.95, 0.58, 0.61, 1.01, 1.0, 0.84, 0.63, 1.04, 0.74, 0.71, 1.06, 0.61, 0.56, 0.92, 0.51, 0.66, 0.52, 0.63, 0.56]
[0.22, 0.15, 0.25, 0.52, 0.21, 0.39, 0.29, 0.33, 0.7, 0.11, 0.35, 0.28, 0.25, 0.09, 0.34, 0.33, 0.13, 0.16, 0.18, 0.27, 0.41, 0.3, 0.34, 0.25, 0.1, 0.26, 0.38, 0.25, 0.4, 0.37, 0.17, 0.46, 0.19, 0.26, 0.2, 0.39, 0.2, 0.52, 0.27, 0.22, 0.26, 0.31, 0.09, 0.09, 0.47, 0.21, 0.17, 0.25, 0.22, 0.28, 0.13, 0.47, 0.21, 0.23, 0.37, 0.08, 0.32, 0.34, 0.19, 0.16]
[587.09, 440.37, 239.83, 1156.12, 1385.11, 323.7, 194.56, 227.63, 170.14, 259.55, 162.78, 356.01, 151.51, 539.63, 449.21, 152.96, 736.28, 234.22, 132.27, 150.34, 595.29, 370.4, 844.11, 154.39, 237.45, 616.91, 739.37, 851.81, 185.26, 1186.55, 508.98, 142.01, 181.76, 718.64, 255.89, 199.19, 184.01, 201.72, 194.43, 186.83, 194.27, 321.47, 458.13, 434.55, 921.05, 521.99, 208.5, 180.09, 246.66, 731.41, 590.36, 566.12, 298.67, 994.8, 229.13, 942.55, 193.97, 240.77, 640.92, 156.9]
[125.14, 62.27, 58.44, 595.06, 310.59, 129.35, 52.22, 72.76, 118.04, 27.64, 58.18, 97.92, 39.92, 40.59, 160.66, 49.25, 101.43, 40.8, 21.79, 41.35, 259.41, 103.8, 297.52, 41.88, 21.82, 158.84, 281.2, 213.12, 70.51, 458.6, 90.73, 64.43, 33.01, 188.29, 52.3, 87.1, 36.95, 98.57, 51.85, 44.69, 52.46, 99.06, 43.67, 41.1, 416.98, 98.26, 31.73, 46.9, 54.6, 205.53, 82.01, 277.26, 58.04, 225.59, 84.2, 70.01, 65.83, 81.62, 123.63, 26.38]
[2435.46, 1701.85, 699.17, 5280.6, 6425.54, 1118.51, 472.81, 638.17, 350.71, 797.74, 313.89, 1280.05, 257.53, 2198.13, 1746.04, 264.81, 3181.39, 671.08, 161.37, 251.68, 2476.45, 1352.02, 3720.54, 271.94, 687.26, 2584.55, 3196.86, 3759.03, 426.28, 5432.73, 2044.89, 210.05, 408.82, 3093.21, 779.46, 495.97, 420.03, 508.58, 472.17, 434.16, 471.36, 1107.35, 1790.66, 1672.74, 4105.27, 2109.96, 542.49, 400.45, 733.29, 3157.03, 2451.81, 2330.6, 993.33, 4473.99, 645.65, 4212.74, 469.83, 703.83, 2704.58, 284.51]
[125.7, -188.63, -207.79, 2475.29, 1052.95, 146.77, -238.88, -136.18, 90.19, -361.81, -209.09, -10.41, -300.41, -297.06, 303.3, -253.73, 7.14, -295.99, -391.04, -293.25, 797.03, 18.98, 987.58, -290.61, -390.9, 294.18, 905.98, 565.62, -147.44, 1792.98, -46.37, -177.85, -334.94, 441.46, -238.52, -64.5, -315.23, -7.14, -240.76, -276.53, -237.69, -4.72, -281.63, -294.5, 1584.9, -8.69, -341.37, -265.51, -226.99, 527.66, -89.97, 886.3, -209.82, 627.94, -79.01, -149.97, -170.86, -91.92, 118.15, -368.09]
[54.18, 110.22, 61.59, 138.86, 89.78, 95.14, 76.87, 78.67, 87.68, 93.04, 172.23, 132.73, 102.59, 114.5, 97.33, 38.9, 58.93, 97.6, 70.16, 167.39, 63.95, 37.43, 109.42, 173.73, 60.19, 38.59, 56.8, 79.56, 71.06, 94.01, 114.06, 126.32, 117.22, 109.97, 62.47, 98.12, 111.09, 149.48, 124.69, 111.5, 127.7, 188.47, 146.54, 91.33, 23.47, 156.81, 118.14, 158.44, 160.12, 105.88, 116.4, 134.91, 95.34, 45.32, 84.54, 81.99, 98.95, 133.08, 87.28, 79.57]
[2, 5, 2, 7, 4, 5, 2, 4, 4, 4, 9, 7, 4, 5, 4, 1, 2, 5, 2, 8, 3, 1, 5, 9, 2, 1, 2, 4, 3, 5, 6, 6, 5, 5, 2, 4, 5, 8, 5, 5, 6, 10, 7, 4, 1, 8, 5, 8, 8, 5, 6, 7, 4, 2, 3, 3, 5, 7, 4, 3]
[47, 56, 37, 49, 3, 18, 27, 47, 56, 29, 26, 0, 56, 18, 37, 13, 48, 49, 48, 51, 53, 3, 19, 5, 31, 10, 41, 36, 36, 48, 44, 18, 37, 31, 57, 14, 6, 18, 4, 46, 32, 43, 43, 36, 33, 13, 51, 14, 44, 21, 34, 29, 47, 38, 33, 10, 48, 37, 36, 56]
[60, 60, 60, 60, 15, 60, 60, 60, 60, 41, 60, 60, 60, 60, 49, 60, 60, 60, 60, 60, 60, 15, 60, 29, 60, 58, 60, 60, 60, 60, 56, 54, 60, 43, 60, 26, 18, 54, 52, 60, 60, 60, 60, 60, 57, 37, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 48, 60]
2
[0.0, 0.0]
[100.0, 66.67]
