90 2752.4799999999996 0 1680 7 240
[0.95, 1.09, 0.54, 0.54, 1.08, 1.01, 0.84, 0.77, 0.55, 0.8, 0.94, 0.92, 1.01, 0.56, 0.51, 0.7, 0.92, 0.74, 1.04, 0.93, 0.75, 0.61, 0.54, 1.0, 1.03, 0.86, 0.91, 0.58, 0.52, 0.7, 0.55, 0.57, 0.53, 0.54, 0.89, 0.52, 0.59, 0.85, 0.61, 0.82, 0.82, 0.57, 0.52, 0.94, 0.75, 0.74, 0.66, 0.52, 0.7, 0.51, 0.71, 0.7, 0.62, 0.56, 0.58, 0.57, 0.93, 0.51, 0.77, 0.82, 1.06, 0.85, 0.93, 0.83, 0.84, 0.79, 0.68, 0.63, 1.01, 0.99, 0.56, 0.95, 1.03, 1.05, 0.6, 0.52, 0.54, 0.57, 0.77, 0.79, 0.92, 0.79, 0.66, 1.07, 0.64, 0.61, 0.79, 0.6, 0.84, 0.91]
[0.61, 0.98, 1.1, 0.72, 0.98, 1.08, 0.73, 0.5, 0.84, 0.79, 0.92, 0.53, 0.85, 0.77, 1.06, 1.02, 1.02, 1.01, 1.07, 1.04, 0.98, 0.54, 0.86, 0.94, 0.75, 0.52, 0.63, 0.62, 0.95, 1.04, 0.83, 1.06, 0.81, 0.86, 1.05, 0.81, 0.6, 0.93, 0.66, 0.88, 0.58, 0.6, 0.67, 0.65, 0.74, 1.07, 0.8, 0.91, 0.9, 0.63, 0.95, 0.87, 0.59, 0.6, 1.02, 0.94, 1.08, 0.52, 1.04, 1.03, 0.74, 0.66, 0.76, 0.75, 1.02, 0.83, 0.53, 0.77, 0.5, 0.63, 0.83, 1.09, 0.8, 0.75, 0.66, 0.8, 1.04, 0.89, 0.98, 0.99, 1.05, 0.55, 0.91, 1.06, 0.71, 0.84, 0.94, 0.76, 0.88, 1.0]
[0.74, 0.55, 0.51, 0.51, 0.9, 0.88, 0.65, 0.96, 1.01, 0.9, 1.01, 0.96, 0.85, 0.54, 0.59, 0.69, 0.81, 0.5, 0.94, 1.06, 0.89, 0.9, 1.02, 0.81, 1.0, 0.66, 0.51, 0.8, 0.99, 0.57, 0.66, 1.0, 0.66, 0.91, 0.55, 0.57, 1.03, 0.93, 0.52, 0.95, 0.59, 0.96, 0.94, 0.55, 1.03, 0.86, 0.57, 0.7, 0.77, 0.74, 0.65, 0.75, 0.8, 0.81, 0.69, 0.76, 0.57, 0.53, 0.9, 0.73, 0.53, 0.59, 0.54, 0.54, 0.62, 0.72, 0.89, 0.9, 0.73, 0.92, 0.87, 0.85, 0.74, 0.67, 0.67, 0.68, 1.0, 0.81, 1.05, 0.69, 0.97, 0.81, 0.66, 0.58, 0.98, 0.98, 1.08, 0.69, 0.87, 0.9]
[0.83, 1.04, 0.77, 0.94, 0.62, 0.76, 1.02, 0.72, 0.52, 0.79, 1.07, 0.65, 0.62, 0.78, 0.53, 0.59, 0.52, 0.97, 0.87, 1.09, 0.83, 0.98, 0.58, 0.77, 0.9, 0.74, 1.0, 0.51, 0.54, 0.6, 0.6, 0.78, 0.76, 1.02, 0.91, 0.94, 0.6, 0.63, 0.77, 0.57, 0.92, 0.74, 0.65, 0.94, 0.51, 0.75, 0.59, 0.84, 0.69, 0.92, 0.72, 0.93, 0.82, 0.63, 0.93, 0.8, 0.76, 0.55, 0.63, 0.5, 0.93, 0.98, 0.51, 1.1, 0.69, 1.08, 0.84, 0.79, 0.59, 0.93, 0.52, 0.68, 1.04, 0.75, 1.07, 0.69, 1.1, 0.58, 0.53, 0.95, 0.92, 0.71, 1.06, 0.73, 0.61, 0.81, 0.65, 0.56, 0.87, 0.89]
[0.23, 0.43, 0.16, 0.16, 0.53, 0.67, 0.3, 0.15, 0.24, 0.38, 0.94, 0.27, 0.43, 0.15, 0.14, 0.15, 0.26, 0.23, 0.75, 0.94, 0.49, 0.3, 0.22, 0.47, 0.69, 0.22, 0.19, 0.16, 0.28, 0.23, 0.12, 0.38, 0.22, 0.34, 0.47, 0.15, 0.17, 0.5, 0.08, 0.34, 0.28, 0.15, 0.12, 0.27, 0.23, 0.47, 0.16, 0.22, 0.33, 0.21, 0.26, 0.25, 0.2, 0.1, 0.36, 0.19, 0.35, 0.05, 0.43, 0.26, 0.41, 0.25, 0.17, 0.28, 0.28, 0.48, 0.22, 0.36, 0.23, 0.3, 0.15, 0.32, 0.56, 0.21, 0.28, 0.16, 0.65, 0.16, 0.22, 0.26, 0.92, 0.13, 0.39, 0.42, 0.25, 0.38, 0.5, 0.16, 0.4, 0.44]
[653.52, 65.58, 992.29, 653.83, 262.33, 837.01, 511.65, 1249.87, 87.49, 438.64, 563.03, 1272.23, 1054.47, 406.01, 386.22, 530.13, 338.14, 870.16, 118.28, 1005.91, 1137.42, 339.18, 468.66, 381.2, 1249.07, 70.12, 1421.63, 1307.95, 325.42, 1735.21, 733.52, 514.66, 368.32, 872.79, 502.69, 903.27, 517.59, 837.59, 704.16, 814.21, 385.95, 552.44, 509.99, 537.62, 209.9, 88.77, 763.11, 359.31, 410.95, 645.89, 79.45, 227.24, 375.43, 737.48, 840.03, 1071.93, 738.68, 924.74, 493.02, 2038.16, 71.21, 380.37, 911.48, 221.61, 809.46, 195.15, 75.44, 429.12, 312.37, 698.89, 697.19, 954.78, 541.16, 821.32, 703.28, 448.5, 792.06, 68.41, 2038.51, 58.45, 991.6, 198.79, 752.88, 472.91, 766.66, 630.52, 356.87, 495.71, 509.42, 733.34]
[156.99, 29.47, 147.41, 100.2, 133.46, 564.49, 152.89, 200.45, 20.05, 166.59, 527.58, 369.98, 456.51, 64.35, 52.34, 85.6, 92.05, 222.06, 89.69, 964.97, 561.82, 100.43, 105.39, 177.99, 833.23, 15.67, 250.34, 221.52, 98.26, 386.23, 72.34, 191.76, 94.42, 295.47, 247.83, 137.13, 70.16, 422.3, 56.18, 257.71, 102.99, 77.51, 71.04, 135.66, 49.07, 38.81, 118.2, 89.9, 129.11, 136.14, 21.97, 58.33, 64.93, 69.3, 306.73, 208.79, 252.73, 49.1, 207.89, 544.13, 28.14, 91.55, 156.39, 59.73, 222.77, 94.43, 15.26, 171.63, 68.37, 196.83, 94.59, 312.56, 301.14, 176.82, 200.5, 72.22, 522.38, 10.11, 447.08, 16.49, 904.01, 27.65, 266.65, 201.01, 183.65, 255.44, 183.64, 88.3, 184.51, 326.17]
[2767.62, -172.09, 4461.43, 2769.17, 811.63, 3685.06, 2058.27, 5749.36, -62.57, 1693.19, 2315.13, 5861.13, 4772.37, 1530.07, 1431.09, 2150.64, 1190.71, 3850.79, 91.42, 4529.55, 5187.11, 1195.92, 1843.28, 1405.99, 5745.37, -149.4, 6608.15, 6039.74, 1127.11, 8176.04, 3167.59, 2073.32, 1341.61, 3863.95, 2013.43, 4016.37, 2087.94, 3687.95, 3020.79, 3571.07, 1429.73, 2262.22, 2049.95, 2188.12, 549.48, -56.16, 3315.56, 1296.54, 1554.75, 2729.44, -102.74, 636.19, 1377.16, 3187.41, 3700.16, 4859.65, 3193.38, 4123.72, 1965.08, 9690.78, -143.96, 1401.87, 4057.38, 608.07, 3547.31, 475.77, -122.78, 1645.62, 1061.87, 2994.45, 2985.93, 4273.88, 2205.81, 3606.61, 3016.41, 1742.49, 3460.29, -157.94, 9692.53, -207.76, 4458.01, 493.95, 3264.38, 1864.57, 3333.3, 2652.59, 1284.33, 1978.55, 2047.09, 3166.68]
[284.93, -352.64, 237.05, 0.98, 167.3, 2322.44, 264.44, 502.27, -399.75, 332.96, 2137.88, 1349.88, 1782.53, -178.27, -238.31, -72.01, -39.73, 610.3, -51.55, 4324.84, 2309.11, 2.16, 26.94, 389.96, 3666.16, -421.66, 751.69, 607.59, -8.7, 1431.14, -138.32, 458.78, -27.88, 977.34, 739.15, 185.66, -149.18, 1611.48, -219.08, 788.55, 14.95, -112.43, -144.82, 178.28, -254.67, -305.94, 91.0, -50.52, 145.56, 180.72, -390.15, -208.37, -175.33, -153.52, 1033.66, 543.96, 763.65, -254.48, 539.45, 2220.63, -359.29, -42.26, 281.94, -201.36, 613.86, -27.87, -423.68, 358.15, -158.16, 484.15, -27.07, 1062.82, 1005.69, 384.12, 502.48, -138.92, 2111.88, -449.46, 1735.42, -417.56, 4020.05, -361.75, 833.24, 505.04, 418.26, 777.22, 418.22, -58.52, 422.53, 1130.85]
[114.3, 98.5, 100.47, 37.99, 88.54, 63.48, 60.55, 100.62, 79.56, 52.35, 73.06, 100.48, 92.29, 101.88, 90.06, 78.0, 101.36, 57.81, 101.91, 33.41, 90.66, 49.01, 60.28, 114.5, 132.0, 70.98, 102.06, 53.28, 138.95, 138.42, 120.73, 41.22, 53.93, 101.51, 186.73, 57.12, 52.74, 139.38, 134.66, 70.92, 56.56, 75.59, 132.86, 123.73, 61.22, 109.29, 109.98, 130.81, 113.8, 108.61, 98.28, 137.06, 102.01, 117.63, 54.79, 52.65, 52.75, 88.53, 149.27, 100.52, 102.87, 106.05, 71.28, 101.3, 55.4, 139.69, 98.11, 69.61, 145.71, 67.37, 67.58, 120.63, 145.78, 80.75, 57.61, 73.47, 139.76, 117.67, 103.24, 79.76, 62.67, 113.67, 129.27, 98.69, 38.79, 64.34, 67.53, 108.17, 52.28, 66.75]
[24, 18, 21, 5, 16, 9, 11, 19, 15, 9, 13, 19, 17, 19, 19, 14, 19, 11, 19, 4, 17, 7, 11, 21, 28, 10, 19, 10, 29, 29, 22, 5, 10, 19, 40, 12, 7, 26, 25, 13, 10, 14, 25, 23, 11, 23, 20, 28, 21, 20, 18, 29, 19, 22, 10, 10, 10, 16, 31, 19, 19, 20, 13, 19, 10, 29, 18, 9, 31, 14, 14, 22, 27, 15, 10, 13, 26, 25, 19, 15, 8, 21, 24, 18, 5, 12, 9, 20, 9, 14]
[167, 126, 50, 145, 185, 213, 31, 51, 201, 71, 239, 61, 59, 27, 133, 196, 64, 235, 213, 92, 103, 209, 105, 68, 160, 103, 169, 71, 146, 168, 153, 42, 117, 90, 223, 158, 135, 23, 7, 162, 186, 147, 46, 40, 91, 239, 8, 63, 14, 221, 25, 214, 159, 11, 80, 30, 143, 22, 131, 36, 88, 17, 14, 95, 207, 217, 56, 87, 90, 13, 239, 93, 133, 205, 44, 19, 163, 91, 194, 99, 221, 82, 20, 223, 231, 119, 145, 101, 22, 45]
[240, 240, 240, 240, 233, 240, 240, 99, 240, 240, 240, 109, 240, 219, 181, 240, 112, 240, 240, 140, 240, 240, 240, 164, 240, 240, 217, 215, 240, 216, 240, 186, 213, 138, 240, 240, 231, 71, 199, 240, 234, 240, 190, 136, 187, 240, 152, 240, 206, 240, 217, 240, 240, 107, 128, 240, 240, 214, 240, 228, 184, 65, 62, 191, 240, 240, 104, 183, 186, 240, 240, 240, 240, 240, 92, 67, 211, 240, 240, 240, 240, 226, 164, 240, 240, 167, 240, 197, 240, 141]
2
[0.0, 0.0]
[33.33, 33.33]
