100 8199.15 0 1680 28 60
[0.82, 0.68, 0.73, 1.04, 1.05, 0.86, 1.06, 0.57, 0.58, 0.97, 1.06, 0.78, 0.66, 0.81, 0.91, 1.01, 0.65, 0.88, 0.7, 0.95, 0.56, 0.85, 1.0, 0.63, 0.6, 0.91, 0.67, 1.04, 0.76, 0.62, 0.66, 0.82, 0.94, 0.65, 1.06, 0.66, 0.78, 0.69, 0.51, 1.08, 0.62, 0.83, 0.71, 0.76, 0.58, 0.91, 0.73, 0.65, 0.64, 0.67, 0.75, 0.81, 1.06, 0.63, 0.72, 1.05, 0.73, 1.05, 0.73, 0.58, 0.63, 0.62, 0.58, 0.8, 1.07, 0.74, 0.79, 1.05, 0.71, 0.9, 0.58, 0.78, 0.66, 0.77, 0.74, 0.71, 0.72, 0.6, 0.85, 0.86, 0.83, 0.91, 0.81, 0.75, 1.02, 0.61, 0.55, 0.96, 0.58, 0.64, 0.53, 1.09, 0.96, 0.77, 0.84, 0.88, 0.77, 0.94, 0.93, 0.82]
[0.94, 0.67, 0.57, 1.06, 0.51, 0.9, 0.87, 0.58, 0.7, 0.63, 1.06, 1.05, 0.92, 1.08, 0.8, 0.7, 0.58, 0.9, 0.86, 0.62, 0.9, 0.75, 0.7, 1.04, 0.61, 0.94, 0.71, 0.62, 0.85, 0.85, 0.78, 1.06, 0.92, 1.06, 0.63, 0.68, 0.83, 0.61, 0.53, 0.92, 0.97, 0.56, 0.91, 0.88, 0.79, 0.99, 0.74, 0.9, 0.7, 0.66, 0.56, 1.01, 1.05, 0.7, 0.73, 0.82, 0.69, 0.59, 0.66, 0.95, 1.06, 0.7, 0.52, 0.57, 0.9, 0.9, 0.68, 1.0, 0.83, 0.51, 1.04, 0.75, 0.51, 0.66, 0.71, 0.64, 0.93, 0.77, 0.75, 0.74, 0.67, 0.68, 0.7, 0.82, 0.87, 0.94, 0.85, 0.79, 1.0, 0.72, 0.7, 0.68, 0.66, 0.58, 0.99, 0.54, 0.75, 0.62, 0.94, 0.58]
[0.9, 0.78, 0.55, 0.81, 0.64, 0.64, 0.7, 0.94, 1.0, 0.53, 0.63, 0.89, 0.95, 0.66, 0.62, 0.82, 1.01, 0.95, 0.64, 0.91, 0.68, 0.58, 0.99, 1.03, 0.57, 1.02, 0.68, 0.59, 0.98, 0.95, 0.72, 0.91, 1.09, 0.8, 0.52, 0.93, 0.73, 1.08, 0.56, 0.85, 0.6, 0.56, 0.51, 0.86, 1.07, 0.57, 0.56, 0.98, 0.72, 0.83, 0.62, 1.08, 0.82, 0.96, 0.83, 0.97, 0.5, 0.68, 0.85, 0.88, 1.03, 0.83, 1.08, 0.75, 0.69, 0.75, 0.66, 0.64, 0.62, 0.72, 0.51, 0.72, 0.96, 1.09, 0.74, 0.76, 0.67, 0.54, 0.74, 0.56, 0.97, 1.07, 0.63, 1.02, 0.99, 0.59, 0.88, 0.74, 0.97, 0.76, 0.63, 0.81, 0.89, 0.89, 1.04, 0.76, 0.65, 0.73, 0.61, 0.82]
[0.83, 0.8, 0.99, 0.72, 0.51, 0.57, 1.01, 0.62, 1.04, 0.86, 1.1, 0.66, 0.96, 1.08, 0.97, 0.56, 0.77, 0.6, 0.96, 0.77, 0.92, 0.66, 0.64, 1.05, 0.91, 0.65, 0.96, 0.61, 0.65, 0.75, 0.74, 0.87, 0.64, 0.79, 0.83, 0.92, 0.79, 0.93, 0.97, 0.57, 0.87, 0.61, 0.68, 0.71, 0.68, 0.77, 1.0, 0.75, 0.88, 1.06, 0.89, 0.86, 0.87, 0.61, 0.81, 0.98, 0.57, 0.9, 0.77, 0.7, 0.59, 0.58, 0.61, 0.94, 0.75, 1.0, 0.72, 0.56, 0.82, 0.6, 0.97, 1.04, 0.79, 0.89, 0.71, 0.88, 0.69, 0.86, 0.81, 0.63, 0.95, 0.81, 0.66, 0.57, 0.52, 1.0, 0.7, 0.79, 0.96, 0.74, 0.74, 0.77, 1.03, 1.07, 0.58, 0.72, 0.51, 0.92, 0.54, 0.99]
[0.31, 0.22, 0.2, 0.59, 0.14, 0.21, 0.44, 0.18, 0.45, 0.16, 0.62, 0.46, 0.31, 0.65, 0.44, 0.19, 0.24, 0.25, 0.41, 0.29, 0.21, 0.14, 0.32, 0.45, 0.13, 0.62, 0.27, 0.24, 0.4, 0.37, 0.18, 0.72, 0.48, 0.36, 0.27, 0.32, 0.35, 0.45, 0.12, 0.4, 0.21, 0.11, 0.22, 0.22, 0.35, 0.24, 0.24, 0.23, 0.15, 0.37, 0.21, 0.44, 0.77, 0.23, 0.22, 0.71, 0.08, 0.26, 0.17, 0.31, 0.27, 0.21, 0.14, 0.35, 0.42, 0.4, 0.28, 0.28, 0.29, 0.12, 0.16, 0.25, 0.27, 0.38, 0.16, 0.2, 0.18, 0.13, 0.24, 0.21, 0.33, 0.44, 0.26, 0.36, 0.4, 0.2, 0.2, 0.28, 0.33, 0.22, 0.17, 0.37, 0.47, 0.32, 0.34, 0.25, 0.13, 0.2, 0.19, 0.4]
[711.81, 627.57, 1032.54, 1167.53, 1123.02, 892.72, 1760.25, 1065.98, 1285.6, 3318.53, 780.45, 1027.46, 1138.45, 1083.17, 1003.61, 2020.26, 1220.96, 1769.96, 1098.8, 1230.68, 1546.83, 2370.81, 1326.53, 1424.1, 1088.3, 999.82, 1049.54, 1334.19, 1090.03, 1007.38, 3297.47, 1115.37, 761.82, 747.85, 3031.76, 1028.26, 952.42, 1153.91, 805.78, 1087.31, 1108.17, 3255.02, 1022.39, 1452.99, 1102.1, 1042.55, 1777.01, 871.4, 911.42, 834.67, 962.55, 1403.54, 1377.97, 693.42, 1473.69, 1098.43, 908.94, 1180.63, 610.72, 1163.7, 917.11, 3574.63, 1389.43, 3287.43, 1004.81, 1085.99, 1441.45, 1403.07, 999.04, 1644.3, 1193.01, 1536.89, 1745.66, 1197.01, 3211.73, 1133.99, 1167.12, 3106.29, 1905.53, 894.25, 3149.41, 1438.32, 960.1, 1166.58, 883.17, 1000.7, 1433.39, 1478.08, 1181.96, 1186.52, 818.67, 3087.1, 1144.39, 534.53, 3527.37, 1362.54, 1022.22, 1272.47, 1560.03, 1877.35]
[207.72, 155.48, 220.36, 676.38, 169.72, 176.26, 730.2, 202.61, 585.2, 580.79, 495.96, 456.47, 347.46, 730.0, 449.76, 372.57, 290.06, 464.76, 477.05, 340.96, 318.92, 340.76, 403.09, 682.1, 133.93, 613.83, 289.33, 328.29, 447.53, 360.64, 625.35, 807.28, 365.94, 286.94, 832.39, 348.77, 356.9, 523.82, 87.23, 442.61, 203.98, 364.09, 223.67, 343.47, 365.17, 262.09, 431.37, 204.17, 140.78, 314.59, 185.91, 622.63, 1056.97, 155.48, 334.79, 775.47, 58.56, 292.0, 88.94, 363.41, 248.06, 743.34, 197.92, 1167.6, 426.18, 453.04, 419.51, 361.61, 285.58, 197.76, 186.88, 398.82, 484.19, 469.77, 512.51, 237.97, 191.85, 441.06, 434.18, 180.1, 1078.54, 611.57, 224.97, 422.35, 347.98, 210.91, 299.98, 445.63, 436.93, 226.21, 137.81, 1132.94, 561.01, 175.27, 1309.07, 321.9, 145.68, 261.26, 307.31, 712.85]
[3059.03, 2637.87, 4662.68, 5337.67, 5115.11, 3963.6, 8301.23, 4829.88, 5927.99, 16092.67, 3402.24, 4637.28, 5192.23, 4915.85, 4518.07, 9601.28, 5604.78, 8349.8, 4993.98, 5653.42, 7234.17, 11354.07, 6132.65, 6620.5, 4941.51, 4499.12, 4747.72, 6170.96, 4950.16, 4536.9, 15987.36, 5076.86, 3309.12, 3239.27, 14658.79, 4641.3, 4262.08, 5269.55, 3528.89, 4936.53, 5040.84, 15775.1, 4611.95, 6764.94, 5010.51, 4712.75, 8385.04, 3857.0, 4057.08, 3673.37, 4312.73, 6517.72, 6389.83, 2967.08, 6868.45, 4992.17, 4044.7, 5403.15, 2553.59, 5318.48, 4085.54, 17373.14, 6447.14, 15937.16, 4524.03, 4929.94, 6707.23, 6515.37, 4495.18, 7721.51, 5465.05, 7184.46, 8228.32, 5485.03, 15558.66, 5169.94, 5335.59, 15031.46, 9027.66, 3971.25, 15247.05, 6691.58, 4300.49, 5332.91, 3915.87, 4503.51, 6666.97, 6890.42, 5409.81, 5432.59, 3593.33, 14935.5, 5221.93, 2172.63, 17136.84, 6312.69, 4611.09, 5862.35, 7300.16, 8886.75]
[538.62, 277.39, 601.81, 2881.88, 348.58, 381.3, 3151.0, 513.06, 2425.99, 2403.93, 1979.81, 1782.36, 1237.29, 3149.99, 1748.79, 1362.87, 950.29, 1823.79, 1885.27, 1204.82, 1094.62, 1203.81, 1515.45, 2910.48, 169.63, 2569.16, 946.63, 1141.46, 1737.65, 1303.18, 2626.74, 3536.39, 1329.69, 934.72, 3661.93, 1243.87, 1284.51, 2119.11, -63.83, 1713.03, 519.91, 1320.43, 618.35, 1217.35, 1325.86, 810.47, 1656.86, 520.85, 203.89, 1072.94, 429.54, 2613.16, 4784.84, 277.42, 1173.95, 3377.34, -207.22, 960.02, -55.29, 1317.03, 740.29, 3216.7, 489.61, 5338.01, 1630.88, 1765.21, 1597.53, 1308.05, 927.9, 488.78, 434.38, 1494.1, 1920.95, 1848.87, 2062.54, 689.83, 459.25, 1705.28, 1670.9, 400.52, 4892.7, 2557.87, 624.87, 1611.76, 1239.9, 554.55, 999.89, 1728.13, 1684.66, 631.05, 189.06, 5164.7, 2305.05, 376.37, 6045.37, 1109.48, 228.4, 806.31, 1036.54, 3064.24]
[80.39, 173.26, 66.51, 93.86, 69.68, 173.28, 154.25, 89.94, 78.84, 148.78, 80.67, 132.99, 91.19, 186.68, 175.48, 129.41, 148.13, 78.56, 74.5, 132.07, 137.06, 73.91, 133.66, 83.5, 191.03, 172.22, 157.0, 158.22, 165.6, 66.97, 86.73, 159.35, 76.47, 136.29, 138.21, 68.55, 99.31, 86.54, 171.11, 169.03, 113.26, 113.36, 103.46, 188.73, 111.5, 159.47, 86.35, 132.22, 130.47, 136.91, 152.05, 75.04, 155.43, 74.86, 144.77, 140.67, 70.25, 83.32, 72.71, 105.19, 185.58, 75.04, 97.24, 156.28, 126.5, 74.14, 132.44, 180.15, 144.57, 125.18, 76.44, 169.64, 72.73, 132.86, 163.77, 177.05, 73.25, 68.85, 164.12, 185.16, 123.16, 187.34, 188.36, 175.82, 124.44, 90.88, 183.8, 69.91, 86.16, 113.84, 86.33, 138.24, 85.17, 179.98, 76.78, 159.55, 151.53, 74.32, 102.35, 80.52]
[2, 9, 2, 3, 2, 9, 8, 3, 2, 7, 2, 6, 3, 10, 9, 6, 7, 2, 2, 7, 6, 2, 6, 2, 10, 9, 8, 8, 8, 2, 3, 8, 2, 7, 7, 2, 4, 3, 9, 9, 5, 5, 4, 10, 5, 8, 3, 6, 6, 7, 8, 2, 8, 2, 6, 7, 2, 2, 2, 5, 9, 2, 3, 8, 6, 2, 6, 9, 6, 5, 2, 9, 2, 6, 8, 9, 2, 2, 8, 9, 5, 10, 10, 9, 5, 3, 9, 2, 3, 5, 3, 7, 3, 9, 2, 8, 8, 2, 4, 2]
[40, 12, 43, 4, 57, 56, 53, 44, 37, 20, 21, 35, 42, 11, 7, 8, 0, 14, 22, 29, 47, 13, 49, 46, 54, 29, 52, 32, 34, 25, 23, 32, 16, 14, 34, 36, 4, 32, 51, 55, 58, 29, 7, 20, 55, 30, 1, 33, 8, 0, 2, 42, 53, 28, 32, 56, 44, 34, 25, 14, 48, 19, 1, 55, 52, 42, 44, 7, 16, 3, 29, 46, 33, 24, 21, 15, 31, 21, 24, 2, 36, 35, 49, 14, 41, 41, 12, 11, 24, 1, 41, 48, 8, 0, 29, 10, 28, 19, 49, 47]
[60, 57, 60, 60, 60, 60, 60, 60, 60, 60, 60, 52, 60, 59, 48, 60, 43, 42, 33, 50, 60, 60, 60, 54, 60, 36, 60, 59, 60, 60, 60, 60, 60, 60, 60, 60, 18, 57, 59, 60, 60, 58, 17, 60, 60, 60, 9, 60, 60, 26, 28, 60, 60, 60, 60, 60, 60, 60, 60, 53, 60, 58, 20, 60, 60, 60, 60, 45, 60, 23, 60, 60, 60, 60, 60, 60, 60, 44, 30, 45, 60, 60, 60, 54, 60, 60, 45, 60, 60, 21, 60, 60, 60, 39, 43, 42, 53, 34, 60, 60]
2
[0.0, 0.0]
[10000.0, 10000.0]
