70 2696.38 0 1680 7 240
[0.5, 0.56, 1.06, 0.63, 0.54, 0.63, 0.88, 0.77, 1.07, 0.97, 0.62, 0.61, 0.55, 0.59, 0.68, 0.53, 1.02, 1.08, 0.52, 0.91, 0.59, 0.83, 0.96, 0.74, 0.83, 0.89, 0.63, 0.74, 0.6, 0.64, 0.8, 0.68, 1.02, 0.79, 0.84, 0.94, 0.73, 0.53, 0.85, 0.86, 0.51, 0.6, 0.58, 0.75, 0.72, 0.69, 0.9, 1.09, 0.68, 0.61, 1.09, 0.74, 0.85, 0.76, 1.01, 0.96, 1.09, 0.93, 1.05, 0.73, 0.74, 0.55, 1.02, 0.68, 0.9, 0.68, 0.56, 0.99, 0.64, 0.88]
[1.07, 1.02, 0.92, 0.72, 0.75, 0.52, 0.55, 1.03, 0.99, 0.81, 0.76, 1.07, 0.86, 1.05, 0.61, 1.01, 0.58, 1.05, 0.55, 0.5, 1.08, 0.85, 0.93, 0.7, 0.87, 0.67, 0.62, 0.52, 0.63, 0.57, 0.89, 1.0, 0.77, 1.01, 1.0, 0.84, 0.59, 0.61, 0.62, 0.91, 0.53, 0.77, 0.81, 0.56, 0.99, 0.65, 0.81, 0.65, 0.8, 0.59, 0.84, 0.7, 0.91, 0.57, 0.87, 0.63, 0.89, 1.04, 0.83, 0.88, 0.87, 0.59, 0.9, 0.71, 1.04, 0.76, 0.91, 0.51, 0.69, 0.51]
[0.95, 0.87, 0.93, 0.93, 1.0, 1.07, 1.08, 0.79, 0.9, 0.53, 0.72, 0.51, 0.78, 0.96, 0.85, 0.58, 0.85, 0.69, 0.95, 0.52, 0.97, 0.68, 0.8, 0.68, 0.66, 1.02, 0.9, 0.84, 0.59, 0.64, 0.55, 0.62, 0.93, 0.83, 0.74, 0.66, 0.89, 0.78, 0.53, 0.66, 0.74, 1.04, 0.91, 0.92, 0.9, 0.99, 0.97, 0.92, 1.1, 0.75, 1.04, 0.94, 1.09, 0.87, 1.07, 0.75, 0.63, 0.58, 1.01, 0.96, 0.95, 0.56, 1.03, 0.51, 1.03, 0.87, 1.0, 0.93, 0.82, 1.08]
[0.61, 0.73, 0.93, 0.83, 0.89, 0.77, 1.02, 0.87, 0.58, 0.74, 0.82, 1.1, 0.73, 0.87, 0.87, 0.8, 0.97, 0.87, 1.02, 1.06, 0.56, 0.7, 0.52, 0.94, 0.66, 0.99, 0.57, 0.9, 0.93, 0.92, 0.74, 0.61, 0.69, 0.94, 0.93, 1.06, 0.54, 0.74, 0.82, 0.99, 0.86, 0.92, 1.09, 0.64, 0.65, 0.7, 0.89, 0.79, 0.96, 0.89, 0.7, 1.09, 0.65, 0.98, 0.52, 0.9, 0.65, 0.76, 1.1, 0.54, 0.51, 1.04, 0.57, 0.69, 0.82, 1.07, 0.81, 0.94, 0.53, 0.65]
[0.21, 0.37, 0.43, 0.26, 0.35, 0.3, 0.4, 0.59, 0.32, 0.26, 0.16, 0.18, 0.29, 0.49, 0.33, 0.14, 0.45, 0.51, 0.26, 0.23, 0.24, 0.22, 0.21, 0.17, 0.28, 0.38, 0.13, 0.26, 0.1, 0.23, 0.14, 0.23, 0.31, 0.65, 0.44, 0.39, 0.1, 0.11, 0.24, 0.29, 0.13, 0.34, 0.48, 0.14, 0.36, 0.16, 0.47, 0.33, 0.35, 0.21, 0.46, 0.34, 0.3, 0.32, 0.26, 0.25, 0.29, 0.44, 0.99, 0.35, 0.18, 0.21, 0.56, 0.13, 0.48, 0.44, 0.37, 0.38, 0.15, 0.21]
[1192.16, 1747.71, 1013.73, 1203.9, 2064.53, 2006.14, 1067.44, 1734.93, 1390.19, 1278.08, 1940.81, 1340.45, 1405.62, 1559.57, 2088.27, 1668.56, 1552.25, 1787.81, 1206.63, 2574.9, 1949.44, 873.21, 976.68, 1468.97, 816.48, 350.1, 1055.6, 975.76, 1001.72, 1445.99, 1745.56, 1160.9, 1894.85, 1102.57, 997.62, 2212.19, 2166.51, 2019.66, 1874.05, 3309.31, 1224.91, 843.05, 1787.05, 1510.55, 651.86, 1724.75, 1865.12, 407.34, 1635.19, 1479.29, 2177.29, 905.96, 1539.89, 751.76, 1456.69, 803.46, 811.95, 496.11, 1364.76, 769.25, 1835.6, 1528.07, 1533.94, 1044.11, 1769.21, 701.2, 1638.13, 1445.37, 910.71, 1211.87]
[262.59, 653.46, 469.82, 291.04, 673.14, 553.24, 428.36, 1006.22, 450.72, 324.83, 325.76, 227.69, 406.42, 719.3, 659.0, 247.75, 670.29, 941.61, 308.07, 594.29, 456.78, 192.79, 184.58, 236.81, 237.46, 123.86, 132.98, 262.89, 103.2, 339.02, 257.74, 247.24, 567.65, 694.06, 465.0, 869.66, 268.28, 210.48, 429.4, 865.33, 138.08, 287.61, 876.79, 211.66, 252.5, 238.76, 877.88, 133.44, 606.41, 310.75, 988.83, 304.06, 470.93, 228.4, 366.67, 169.32, 252.76, 221.73, 1349.91, 272.54, 364.27, 343.34, 884.63, 149.89, 862.67, 284.34, 584.96, 597.98, 136.97, 265.69]
[5460.8, 8238.57, 4568.65, 5519.52, 9822.64, 9530.68, 4837.21, 8174.66, 6450.95, 5890.39, 9204.05, 6202.23, 6528.1, 7297.84, 9941.37, 7842.8, 7261.23, 8439.06, 5533.16, 12374.51, 9247.21, 3866.04, 4383.4, 6844.87, 3582.39, 1250.49, 4778.01, 4378.82, 4508.62, 6729.97, 8227.79, 5304.52, 8974.26, 5012.83, 4488.08, 10560.95, 10332.54, 9598.31, 8870.23, 16046.56, 5624.56, 3715.26, 8435.23, 7052.74, 2759.28, 8123.76, 8825.59, 1536.7, 7675.97, 6896.46, 10386.45, 4029.82, 7199.44, 3258.81, 6783.43, 3517.3, 3559.74, 1980.57, 6323.79, 3346.26, 8678.02, 7140.35, 7169.72, 4720.56, 8346.05, 3005.98, 7690.67, 6726.85, 4053.53, 5559.35]
[812.93, 2767.32, 1849.08, 955.22, 2865.7, 2266.19, 1641.78, 4531.1, 1753.62, 1124.13, 1128.81, 638.46, 1532.1, 3096.48, 2795.02, 738.74, 2851.46, 4208.03, 1040.34, 2471.47, 1783.92, 463.94, 422.88, 684.03, 687.28, 119.3, 164.88, 814.44, 15.99, 1195.11, 788.69, 736.19, 2338.23, 2970.28, 1825.0, 3848.28, 841.4, 552.38, 1647.0, 3826.65, 190.41, 938.06, 3883.97, 558.3, 762.48, 693.81, 3889.42, 167.22, 2532.06, 1053.76, 4444.17, 1020.28, 1854.63, 642.02, 1333.34, 346.61, 763.82, 608.65, 6249.55, 862.7, 1321.34, 1216.69, 3923.14, 249.44, 3813.37, 921.72, 2424.81, 2489.92, 184.83, 828.46]
[165.08, 73.72, 79.72, 144.55, 75.38, 96.99, 160.05, 115.05, 84.27, 84.77, 62.71, 74.99, 122.57, 62.79, 97.3, 96.01, 62.79, 94.07, 83.4, 81.19, 96.81, 75.01, 79.79, 83.05, 76.47, 92.96, 79.64, 119.43, 73.71, 79.97, 71.08, 81.72, 62.75, 129.08, 79.68, 103.54, 132.41, 195.0, 94.21, 131.04, 81.13, 148.14, 83.44, 96.9, 73.82, 108.52, 71.8, 92.24, 62.74, 166.68, 192.12, 80.14, 62.73, 163.99, 62.77, 80.33, 73.64, 91.88, 73.97, 141.6, 74.49, 157.89, 119.57, 79.74, 62.75, 78.84, 71.81, 72.93, 77.6, 81.99]
[35, 10, 11, 30, 10, 13, 34, 21, 12, 12, 8, 10, 23, 8, 13, 13, 8, 17, 11, 11, 13, 10, 11, 11, 10, 13, 11, 22, 10, 11, 10, 11, 8, 24, 11, 19, 25, 41, 17, 24, 11, 31, 11, 13, 10, 20, 10, 13, 8, 35, 41, 11, 8, 35, 8, 11, 10, 13, 10, 30, 10, 33, 22, 11, 8, 11, 10, 10, 11, 11]
[57, 228, 136, 184, 22, 138, 81, 36, 48, 63, 177, 147, 127, 22, 23, 123, 177, 69, 233, 104, 58, 193, 131, 15, 62, 235, 5, 57, 166, 228, 107, 35, 132, 233, 2, 205, 177, 200, 96, 36, 7, 166, 136, 112, 214, 134, 165, 50, 118, 209, 162, 193, 73, 132, 227, 186, 82, 194, 116, 68, 129, 40, 230, 203, 46, 106, 160, 11, 129, 93]
[163, 240, 240, 221, 52, 240, 111, 110, 116, 227, 240, 203, 240, 224, 225, 192, 240, 201, 240, 217, 120, 240, 168, 115, 240, 240, 54, 208, 240, 240, 226, 237, 181, 240, 240, 240, 240, 240, 240, 218, 56, 240, 240, 240, 240, 240, 240, 156, 240, 240, 240, 240, 211, 201, 240, 240, 240, 240, 240, 240, 185, 203, 240, 240, 134, 240, 240, 92, 185, 130]
2
[0.0, 0.0]
[0.0, 10000.0]
