100 6500.42 0 1680 14 120
[0.97, 0.87, 0.83, 0.88, 0.86, 0.69, 0.88, 1.05, 0.64, 0.65, 0.87, 0.77, 0.52, 0.69, 1.07, 0.78, 0.78, 0.84, 0.83, 0.62, 1.07, 0.89, 1.06, 0.85, 1.04, 0.58, 0.67, 1.08, 1.06, 0.63, 0.62, 0.7, 0.54, 0.78, 0.84, 0.69, 0.76, 0.8, 0.64, 0.85, 0.95, 1.08, 0.76, 1.0, 0.59, 0.6, 1.06, 0.73, 1.03, 0.56, 1.09, 0.93, 0.81, 0.71, 0.51, 0.61, 0.72, 1.08, 0.87, 0.67, 0.69, 0.53, 0.87, 0.69, 0.76, 0.51, 0.69, 0.86, 0.91, 0.58, 1.02, 0.97, 1.02, 1.06, 0.73, 0.78, 1.1, 0.51, 0.75, 0.6, 0.56, 0.99, 0.81, 0.94, 1.07, 0.57, 0.51, 0.72, 0.53, 0.77, 0.84, 0.63, 0.8, 1.07, 0.57, 0.65, 0.74, 0.5, 0.68, 1.07]
[0.75, 0.81, 0.58, 1.01, 0.98, 0.59, 0.71, 0.63, 0.88, 0.7, 0.96, 0.65, 0.61, 0.77, 0.69, 0.96, 0.52, 0.53, 0.58, 0.99, 0.52, 0.57, 0.88, 0.77, 0.61, 0.81, 0.86, 0.56, 0.82, 0.8, 0.75, 1.06, 0.96, 0.74, 0.7, 0.9, 0.65, 0.85, 0.68, 0.78, 0.79, 0.75, 0.51, 0.64, 1.02, 0.65, 1.09, 0.69, 0.57, 0.86, 0.75, 0.51, 1.05, 0.79, 1.07, 0.61, 0.79, 0.64, 0.85, 1.1, 0.72, 0.74, 0.7, 0.7, 0.56, 0.62, 1.07, 0.57, 0.82, 0.85, 1.08, 0.92, 0.7, 1.05, 1.03, 1.08, 0.52, 0.67, 0.54, 0.61, 0.51, 0.86, 0.82, 0.9, 1.09, 0.89, 0.63, 1.09, 1.09, 0.82, 1.02, 0.96, 0.52, 0.89, 0.51, 0.73, 0.73, 0.58, 1.0, 0.77]
[0.21, 0.31, 0.42, 0.45, 0.77, 0.23, 0.12, 0.32, 0.3, 0.1, 0.45, 0.29, 0.16, 0.36, 0.55, 0.43, 0.26, 0.25, 0.21, 0.29, 0.3, 0.24, 0.28, 0.24, 0.37, 0.16, 0.24, 0.4, 0.43, 0.19, 0.43, 0.33, 0.18, 0.19, 0.13, 0.25, 0.36, 0.28, 0.28, 0.37, 0.64, 0.28, 0.24, 0.29, 0.2, 0.14, 0.74, 0.39, 0.27, 0.34, 0.56, 0.3, 0.36, 0.15, 0.47, 0.18, 0.31, 0.6, 0.18, 0.63, 0.18, 0.23, 0.25, 0.18, 0.25, 0.21, 0.33, 0.12, 0.44, 0.17, 1.11, 0.23, 0.36, 0.51, 0.37, 0.33, 0.23, 0.19, 0.15, 0.08, 0.09, 0.86, 0.34, 0.48, 0.63, 0.31, 0.08, 0.37, 0.34, 0.63, 0.4, 0.3, 0.21, 0.32, 0.13, 0.35, 0.33, 0.11, 0.36, 0.19]
[952.48, 1684.0, 1662.67, 1207.34, 1102.97, 1041.58, 1506.68, 1964.19, 929.23, 783.82, 895.25, 596.49, 824.09, 1195.66, 1662.56, 1680.47, 1554.84, 1438.07, 1400.78, 1639.52, 902.54, 884.95, 1116.66, 1257.48, 1849.36, 1424.67, 1263.89, 1591.97, 988.26, 1387.02, 1625.59, 1694.13, 1002.62, 1837.46, 1009.61, 1373.76, 1452.82, 1050.35, 1174.7, 1395.32, 1115.55, 1186.69, 1706.81, 814.89, 1051.7, 894.93, 1152.71, 618.49, 1492.67, 698.22, 1798.9, 891.6, 975.81, 715.9, 1274.33, 1232.49, 1200.06, 1020.91, 556.7, 933.91, 1836.62, 896.51, 1318.65, 1780.15, 1301.06, 1969.99, 1011.18, 1658.12, 1493.53, 1791.35, 817.47, 1186.85, 1378.91, 720.3, 1205.73, 1474.27, 1025.78, 625.5, 1438.13, 797.28, 1739.01, 1048.12, 1780.74, 1297.97, 1574.28, 1252.52, 630.29, 1208.47, 1567.2, 1251.24, 1094.18, 821.89, 935.54, 804.48, 1386.9, 530.53, 1293.31, 946.06, 1757.42, 1277.8]
[198.93, 487.58, 731.1, 536.3, 858.19, 233.36, 172.71, 649.11, 275.43, 80.49, 383.33, 171.66, 159.99, 434.99, 899.14, 718.26, 389.81, 358.47, 300.65, 480.43, 292.99, 185.57, 318.29, 288.29, 671.14, 235.91, 302.04, 608.19, 455.9, 250.7, 701.55, 598.46, 156.88, 370.35, 122.23, 360.2, 518.64, 301.9, 343.22, 479.36, 710.5, 337.72, 404.85, 230.8, 209.17, 116.23, 860.11, 246.85, 385.51, 234.26, 1026.22, 270.0, 335.41, 101.19, 607.96, 218.75, 370.85, 595.9, 100.16, 588.78, 312.35, 200.55, 340.79, 292.97, 322.68, 418.7, 363.33, 199.06, 647.35, 305.61, 817.47, 268.67, 491.77, 381.61, 461.25, 487.25, 214.95, 107.83, 218.61, 66.31, 153.83, 918.36, 596.9, 612.74, 969.36, 388.26, 45.58, 473.66, 519.8, 816.08, 437.44, 242.9, 207.49, 238.48, 153.13, 203.07, 447.81, 112.58, 623.89, 212.58]
[4262.38, 7920.02, 7813.36, 5536.72, 5014.84, 4707.91, 7033.38, 9320.94, 4146.14, 3419.12, 3976.23, 2482.46, 3620.47, 5478.29, 7812.79, 7902.37, 7274.2, 6690.35, 6503.91, 7697.59, 4012.7, 3924.77, 5083.31, 5787.38, 8746.82, 6623.36, 5819.44, 7459.86, 4441.3, 6435.12, 7627.94, 7970.67, 4513.11, 8687.28, 4548.06, 6368.79, 6764.12, 4751.73, 5373.51, 6476.6, 5077.76, 5433.43, 8034.07, 3574.45, 4758.5, 3974.63, 5263.55, 2592.44, 6963.34, 2991.09, 8494.49, 3958.0, 4379.03, 3079.51, 5871.65, 5662.43, 5500.31, 4604.54, 2283.52, 4169.54, 8683.08, 3982.54, 6093.25, 8400.73, 6005.32, 9349.96, 4555.92, 7790.58, 6967.65, 8456.74, 3587.35, 5434.24, 6394.56, 3101.49, 5528.67, 6871.33, 4628.91, 2627.52, 6690.65, 3486.39, 8195.05, 4740.59, 8403.7, 5989.84, 7371.39, 5762.59, 2651.44, 5542.35, 7335.99, 5756.18, 4970.88, 3609.43, 4177.72, 3522.38, 6434.5, 2152.66, 5966.54, 4230.3, 8287.09, 5888.98]
[494.66, 1937.92, 3155.5, 2181.5, 3790.97, 666.81, 363.55, 2745.57, 877.16, -97.56, 1416.67, 358.29, 299.95, 1674.96, 3995.7, 3091.29, 1449.07, 1292.34, 1003.25, 1902.16, 964.96, 427.83, 1091.47, 941.46, 2855.72, 679.54, 1010.18, 2540.95, 1779.49, 753.5, 3007.73, 2492.32, 284.42, 1351.76, 111.14, 1300.98, 2093.22, 1009.49, 1216.11, 1896.78, 3052.5, 1188.61, 1524.26, 654.02, 545.83, 81.16, 3800.57, 734.27, 1427.56, 671.31, 4631.08, 849.99, 1177.06, 5.97, 2539.82, 593.76, 1354.24, 2479.49, 0.82, 2443.91, 1061.77, 502.75, 1203.97, 964.87, 1113.41, 1593.52, 1316.63, 495.28, 2736.77, 1028.06, 3587.35, 843.33, 1958.83, 1408.04, 1806.26, 1936.24, 574.75, 39.17, 593.05, -168.46, 269.16, 4091.81, 2484.51, 2563.7, 4346.82, 1441.29, -272.1, 1868.29, 2099.0, 3580.38, 1687.21, 714.48, 537.46, 692.41, 265.64, 515.35, 1739.05, 62.92, 2619.47, 562.91]
[76.6, 171.6, 175.72, 166.29, 152.52, 74.44, 149.16, 165.7, 166.09, 74.83, 105.01, 142.58, 138.13, 169.15, 166.12, 151.7, 72.53, 77.71, 121.0, 173.86, 144.91, 99.01, 170.9, 180.47, 126.42, 146.1, 115.09, 132.52, 81.5, 165.18, 166.35, 179.49, 181.44, 84.57, 72.47, 125.11, 180.16, 115.58, 181.6, 155.61, 85.28, 171.26, 130.96, 149.81, 112.79, 147.31, 127.52, 116.35, 124.92, 151.23, 177.91, 70.65, 173.7, 150.3, 145.9, 120.82, 147.27, 78.04, 118.82, 69.84, 181.41, 126.39, 84.74, 90.47, 148.81, 176.55, 124.27, 82.44, 124.86, 135.82, 154.2, 148.3, 123.64, 75.89, 172.54, 91.7, 132.85, 147.29, 131.71, 74.89, 166.02, 130.01, 85.85, 110.6, 161.22, 136.81, 106.5, 83.08, 156.17, 107.49, 80.16, 83.11, 106.65, 119.04, 166.5, 72.92, 124.64, 132.7, 140.49, 136.2]
[5, 18, 18, 17, 16, 5, 15, 17, 17, 5, 10, 15, 13, 18, 17, 16, 5, 5, 11, 18, 15, 9, 18, 19, 12, 15, 10, 12, 5, 17, 17, 19, 19, 6, 5, 11, 19, 11, 19, 16, 6, 18, 12, 16, 10, 15, 12, 11, 11, 16, 19, 5, 18, 16, 15, 11, 15, 5, 11, 4, 19, 12, 6, 6, 15, 18, 11, 5, 11, 12, 16, 15, 11, 5, 18, 6, 12, 15, 12, 5, 17, 13, 6, 10, 17, 13, 10, 5, 16, 10, 5, 5, 10, 11, 17, 5, 11, 14, 15, 12]
[76, 82, 113, 65, 25, 55, 104, 71, 36, 52, 73, 94, 34, 59, 74, 97, 5, 105, 117, 73, 20, 102, 94, 21, 13, 18, 58, 19, 38, 39, 75, 71, 87, 2, 79, 34, 56, 19, 92, 63, 33, 90, 47, 77, 2, 61, 106, 25, 52, 116, 106, 50, 29, 28, 42, 46, 59, 33, 36, 28, 81, 111, 103, 81, 118, 99, 89, 74, 75, 55, 87, 14, 92, 96, 115, 20, 5, 26, 68, 63, 51, 33, 5, 30, 77, 80, 69, 102, 112, 62, 38, 79, 66, 32, 26, 87, 114, 102, 78, 86]
[120, 120, 120, 120, 114, 120, 120, 120, 105, 120, 120, 120, 112, 113, 120, 120, 68, 120, 120, 120, 120, 120, 119, 84, 120, 107, 85, 69, 56, 115, 120, 112, 114, 56, 120, 115, 120, 34, 120, 120, 47, 120, 120, 120, 62, 120, 120, 107, 103, 120, 120, 102, 58, 117, 120, 76, 108, 93, 89, 106, 106, 120, 120, 120, 120, 120, 120, 120, 120, 117, 103, 26, 120, 120, 120, 34, 120, 120, 116, 91, 120, 92, 120, 83, 100, 120, 120, 114, 120, 120, 85, 120, 107, 100, 65, 120, 120, 120, 120, 120]
10
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 10000.0, 0.0, 10000.0, 0.0, 10000.0, 10000.0, 0.0, 10000.0]
