40 2436.72 0 1680 1 1680
[0.52, 0.94, 0.91, 0.94, 1.09, 0.84, 1.08, 0.55, 0.68, 0.84, 0.59, 0.73, 0.53, 0.51, 0.73, 0.98, 0.73, 0.99, 0.68, 0.62, 0.96, 0.65, 1.04, 0.81, 0.72, 0.94, 0.56, 0.57, 0.68, 0.69, 0.66, 0.73, 0.69, 1.02, 0.73, 0.74, 0.52, 0.77, 0.85, 0.59]
[0.52, 0.59, 1.05, 1.06, 0.59, 0.96, 0.57, 0.61, 0.69, 1.05, 0.98, 0.67, 0.85, 0.79, 1.02, 0.74, 0.64, 0.66, 0.76, 0.77, 0.68, 1.1, 0.92, 0.83, 1.03, 0.86, 0.82, 0.65, 0.82, 0.65, 0.6, 0.66, 0.63, 1.06, 0.92, 0.93, 1.06, 0.58, 0.75, 0.96]
[0.05, 0.33, 0.42, 0.57, 0.33, 0.18, 0.36, 0.31, 0.26, 0.25, 0.48, 0.12, 0.28, 0.24, 0.56, 0.25, 0.47, 0.44, 0.44, 0.29, 0.28, 0.25, 0.87, 0.31, 0.21, 0.23, 0.12, 0.2, 0.17, 0.18, 0.13, 0.27, 0.45, 0.52, 0.22, 0.48, 0.31, 0.34, 0.3, 0.39]
[1176.96, 828.72, 1807.26, 1612.69, 1250.03, 412.85, 1187.54, 513.46, 458.04, 1123.31, 1379.58, 1565.59, 2097.04, 480.14, 1351.11, 1368.97, 2025.67, 1088.84, 481.03, 1364.71, 1904.36, 390.03, 711.49, 1617.62, 902.38, 1326.18, 431.71, 1959.77, 786.05, 780.98, 1263.47, 433.56, 1147.26, 2036.52, 726.27, 1254.82, 1544.37, 758.69, 1264.53, 1974.14]
[58.95, 264.61, 769.02, 922.64, 387.87, 71.74, 426.12, 158.39, 117.66, 284.8, 700.31, 191.07, 584.31, 123.09, 735.33, 323.41, 963.24, 509.0, 206.06, 405.76, 516.01, 88.16, 604.36, 465.15, 176.92, 294.11, 50.31, 408.42, 145.5, 140.88, 177.03, 116.87, 536.06, 1081.39, 160.92, 613.79, 452.26, 265.77, 403.21, 782.34]
[5384.78, 3643.6, 8536.29, 7563.47, 5750.15, 1564.27, 5437.68, 2067.28, 1790.19, 5116.53, 6397.9, 7327.94, 9985.21, 1900.71, 6255.57, 6344.84, 9628.36, 4944.22, 1905.17, 6323.55, 9021.81, 1450.16, 3057.46, 7588.12, 4011.92, 6130.9, 1658.57, 9298.83, 3430.27, 3404.88, 5817.35, 1667.82, 5236.29, 9682.58, 3131.35, 5774.09, 7221.86, 3293.46, 5822.65, 9370.71]
[-205.23, 823.03, 3345.12, 4113.18, 1439.35, -141.3, 1630.61, 291.97, 88.29, 924.01, 3001.56, 455.35, 2421.56, 115.43, 3176.66, 1117.06, 4316.22, 2045.0, 530.31, 1528.8, 2080.06, -59.22, 2521.79, 1825.73, 384.62, 970.57, -248.46, 1542.11, 227.51, 204.4, 385.17, 84.35, 2180.3, 4906.96, 304.58, 2568.94, 1761.28, 828.83, 1516.05, 3411.72]
[90.79, 95.88, 91.36, 169.46, 175.24, 175.67, 93.15, 149.49, 74.2, 90.7, 96.3, 118.58, 198.0, 152.85, 172.48, 84.4, 99.53, 169.23, 151.82, 80.44, 99.3, 152.75, 79.9, 162.97, 95.62, 88.92, 74.7, 197.28, 80.1, 177.28, 86.51, 149.53, 176.11, 99.61, 80.29, 126.61, 79.05, 134.33, 84.45, 118.57]
[90, 95, 91, 254, 262, 263, 93, 224, 74, 90, 96, 158, 297, 229, 258, 84, 99, 253, 227, 80, 99, 229, 79, 244, 95, 88, 74, 295, 80, 265, 86, 224, 264, 99, 80, 168, 79, 179, 84, 158]
[1314, 488, 291, 320, 1636, 968, 283, 1422, 1442, 961, 616, 1547, 511, 1074, 936, 116, 42, 830, 390, 1093, 75, 489, 159, 255, 486, 108, 1263, 482, 259, 742, 571, 1676, 897, 707, 976, 202, 1404, 1315, 80, 845]
[1680, 1680, 1334, 1522, 1680, 1680, 1680, 1590, 1680, 1606, 1680, 1680, 679, 1401, 1581, 920, 607, 1680, 1512, 1658, 720, 1293, 327, 1680, 1680, 1310, 1680, 1680, 1461, 989, 818, 1680, 1383, 1680, 1223, 1165, 1680, 1680, 1521, 1680]
2
[0.0, 0.0]
[0.0, 0.0]
[[0.0, 0.0, 32.0, 43.0, 73.0, 134.0, 68.0, 134.0, 119.0, 132.0, 54.0, 80.0, 65.0, 34.0, 63.0, 135.0, 141.0, 110.0, 131.0, 168.0, 136.0, 97.0, 79.0, 88.0, 116.0, 93.0, 20.0, 96.0, 93.0, 78.0, 82.0, 129.0, 78.0, 123.0, 162.0, 37.0, 120.0, 117.0, 89.0, 42.0, 82.0, 83.0], [0.0, 0.0, 32.0, 43.0, 73.0, 134.0, 68.0, 134.0, 119.0, 132.0, 54.0, 80.0, 65.0, 34.0, 63.0, 135.0, 141.0, 110.0, 131.0, 168.0, 136.0, 97.0, 79.0, 88.0, 116.0, 93.0, 20.0, 96.0, 93.0, 78.0, 82.0, 129.0, 78.0, 123.0, 162.0, 37.0, 120.0, 117.0, 89.0, 42.0, 82.0, 83.0], [32.0, 32.0, 0.0, 12.0, 43.0, 104.0, 55.0, 114.0, 92.0, 104.0, 23.0, 50.0, 36.0, 18.0, 54.0, 107.0, 113.0, 98.0, 102.0, 141.0, 105.0, 66.0, 48.0, 62.0, 102.0, 66.0, 15.0, 66.0, 62.0, 61.0, 51.0, 117.0, 50.0, 98.0, 136.0, 5.0, 89.0, 86.0, 58.0, 13.0, 51.0, 52.0], [43.0, 43.0, 12.0, 0.0, 31.0, 94.0, 58.0, 112.0, 85.0, 96.0, 11.0, 40.0, 24.0, 26.0, 59.0, 100.0, 105.0, 100.0, 94.0, 134.0, 95.0, 55.0, 36.0, 58.0, 103.0, 60.0, 27.0, 54.0, 52.0, 62.0, 42.0, 119.0, 43.0, 94.0, 129.0, 7.0, 78.0, 74.0, 47.0, 14.0, 39.0, 40.0], [73.0, 73.0, 43.0, 31.0, 0.0, 76.0, 77.0, 117.0, 79.0, 88.0, 20.0, 34.0, 9.0, 55.0, 81.0, 91.0, 95.0, 114.0, 83.0, 124.0, 77.0, 38.0, 7.0, 62.0, 116.0, 59.0, 58.0, 23.0, 37.0, 77.0, 33.0, 132.0, 45.0, 93.0, 122.0, 38.0, 60.0, 45.0, 31.0, 41.0, 9.0, 18.0], [134.0, 134.0, 104.0, 94.0, 76.0, 0.0, 93.0, 80.0, 35.0, 30.0, 86.0, 54.0, 84.0, 103.0, 102.0, 32.0, 30.0, 101.0, 21.0, 54.0, 2.0, 39.0, 69.0, 58.0, 98.0, 49.0, 115.0, 65.0, 42.0, 84.0, 52.0, 112.0, 58.0, 52.0, 56.0, 99.0, 16.0, 47.0, 47.0, 93.0, 68.0, 58.0], [68.0, 68.0, 55.0, 58.0, 77.0, 93.0, 0.0, 66.0, 65.0, 77.0, 63.0, 54.0, 76.0, 38.0, 9.0, 79.0, 87.0, 43.0, 81.0, 109.0, 95.0, 70.0, 78.0, 36.0, 48.0, 44.0, 52.0, 94.0, 65.0, 11.0, 56.0, 63.0, 41.0, 61.0, 101.0, 55.0, 84.0, 102.0, 66.0, 44.0, 80.0, 71.0], [134.0, 134.0, 114.0, 112.0, 117.0, 80.0, 66.0, 0.0, 47.0, 50.0, 112.0, 83.0, 120.0, 101.0, 73.0, 49.0, 54.0, 36.0, 59.0, 60.0, 80.0, 87.0, 114.0, 56.0, 29.0, 58.0, 116.0, 122.0, 85.0, 56.0, 85.0, 37.0, 73.0, 29.0, 49.0, 113.0, 83.0, 116.0, 90.0, 102.0, 114.0, 102.0], [119.0, 119.0, 92.0, 85.0, 79.0, 35.0, 65.0, 47.0, 0.0, 13.0, 81.0, 47.0, 85.0, 86.0, 74.0, 15.0, 22.0, 66.0, 16.0, 49.0, 35.0, 43.0, 74.0, 32.0, 63.0, 26.0, 99.0, 79.0, 43.0, 55.0, 47.0, 78.0, 42.0, 19.0, 44.0, 89.0, 36.0, 69.0, 49.0, 79.0, 74.0, 62.0], [132.0, 132.0, 104.0, 96.0, 88.0, 30.0, 77.0, 50.0, 13.0, 0.0, 92.0, 57.0, 94.0, 98.0, 86.0, 4.0, 10.0, 75.0, 9.0, 37.0, 30.0, 50.0, 82.0, 45.0, 71.0, 39.0, 111.0, 84.0, 51.0, 67.0, 57.0, 84.0, 54.0, 24.0, 34.0, 100.0, 37.0, 72.0, 57.0, 91.0, 81.0, 70.0], [54.0, 54.0, 23.0, 11.0, 20.0, 86.0, 63.0, 112.0, 81.0, 92.0, 0.0, 35.0, 14.0, 36.0, 66.0, 95.0, 100.0, 103.0, 89.0, 129.0, 88.0, 47.0, 25.0, 57.0, 106.0, 57.0, 38.0, 43.0, 44.0, 66.0, 35.0, 123.0, 41.0, 92.0, 125.0, 18.0, 70.0, 63.0, 39.0, 22.0, 28.0, 30.0], [80.0, 80.0, 50.0, 40.0, 34.0, 54.0, 54.0, 83.0, 47.0, 57.0, 35.0, 0.0, 38.0, 51.0, 60.0, 61.0, 66.0, 83.0, 54.0, 94.0, 56.0, 18.0, 30.0, 29.0, 84.0, 25.0, 61.0, 42.0, 14.0, 50.0, 3.0, 101.0, 14.0, 59.0, 91.0, 45.0, 39.0, 49.0, 12.0, 39.0, 31.0, 20.0], [65.0, 65.0, 36.0, 24.0, 9.0, 84.0, 76.0, 120.0, 85.0, 94.0, 14.0, 38.0, 0.0, 50.0, 79.0, 97.0, 102.0, 114.0, 90.0, 130.0, 86.0, 46.0, 16.0, 64.0, 117.0, 63.0, 51.0, 31.0, 44.0, 77.0, 38.0, 133.0, 48.0, 97.0, 128.0, 31.0, 68.0, 54.0, 38.0, 36.0, 18.0, 26.0], [34.0, 34.0, 18.0, 26.0, 55.0, 103.0, 38.0, 101.0, 86.0, 98.0, 36.0, 51.0, 50.0, 0.0, 36.0, 101.0, 108.0, 82.0, 99.0, 134.0, 105.0, 68.0, 59.0, 54.0, 87.0, 60.0, 14.0, 77.0, 64.0, 46.0, 53.0, 101.0, 46.0, 89.0, 128.0, 21.0, 90.0, 94.0, 61.0, 15.0, 62.0, 59.0], [63.0, 63.0, 54.0, 59.0, 81.0, 102.0, 9.0, 73.0, 74.0, 86.0, 66.0, 60.0, 79.0, 36.0, 0.0, 88.0, 96.0, 47.0, 90.0, 118.0, 103.0, 77.0, 82.0, 44.0, 53.0, 53.0, 49.0, 99.0, 73.0, 20.0, 63.0, 65.0, 48.0, 69.0, 110.0, 55.0, 93.0, 109.0, 73.0, 45.0, 85.0, 77.0], [135.0, 135.0, 107.0, 100.0, 91.0, 32.0, 79.0, 49.0, 15.0, 4.0, 95.0, 61.0, 97.0, 101.0, 88.0, 0.0, 8.0, 75.0, 11.0, 34.0, 32.0, 54.0, 86.0, 47.0, 70.0, 42.0, 114.0, 88.0, 54.0, 69.0, 60.0, 83.0, 57.0, 24.0, 31.0, 103.0, 40.0, 75.0, 60.0, 94.0, 85.0, 73.0], [141.0, 141.0, 113.0, 105.0, 95.0, 30.0, 87.0, 54.0, 22.0, 10.0, 100.0, 66.0, 102.0, 108.0, 96.0, 8.0, 0.0, 82.0, 12.0, 29.0, 29.0, 57.0, 89.0, 55.0, 77.0, 48.0, 121.0, 90.0, 58.0, 76.0, 65.0, 90.0, 63.0, 31.0, 28.0, 109.0, 41.0, 75.0, 64.0, 101.0, 88.0, 77.0], [110.0, 110.0, 98.0, 100.0, 114.0, 101.0, 43.0, 36.0, 66.0, 75.0, 103.0, 83.0, 114.0, 82.0, 47.0, 75.0, 82.0, 0.0, 82.0, 94.0, 102.0, 94.0, 112.0, 55.0, 7.0, 62.0, 95.0, 125.0, 90.0, 38.0, 85.0, 19.0, 70.0, 51.0, 83.0, 98.0, 99.0, 126.0, 93.0, 87.0, 114.0, 103.0], [131.0, 131.0, 102.0, 94.0, 83.0, 21.0, 81.0, 59.0, 16.0, 9.0, 89.0, 54.0, 90.0, 99.0, 90.0, 11.0, 12.0, 82.0, 0.0, 41.0, 21.0, 45.0, 77.0, 47.0, 78.0, 39.0, 111.0, 78.0, 46.0, 71.0, 54.0, 92.0, 53.0, 32.0, 40.0, 99.0, 29.0, 64.0, 52.0, 90.0, 76.0, 65.0], [168.0, 168.0, 141.0, 134.0, 124.0, 54.0, 109.0, 60.0, 49.0, 37.0, 129.0, 94.0, 130.0, 134.0, 118.0, 34.0, 29.0, 94.0, 41.0, 0.0, 53.0, 86.0, 118.0, 80.0, 88.0, 75.0, 148.0, 118.0, 87.0, 98.0, 94.0, 96.0, 91.0, 49.0, 11.0, 137.0, 67.0, 100.0, 93.0, 128.0, 117.0, 106.0], [136.0, 136.0, 105.0, 95.0, 77.0, 2.0, 95.0, 80.0, 35.0, 30.0, 88.0, 56.0, 86.0, 105.0, 103.0, 32.0, 29.0, 102.0, 21.0, 53.0, 0.0, 41.0, 71.0, 59.0, 98.0, 50.0, 116.0, 67.0, 44.0, 86.0, 54.0, 113.0, 60.0, 53.0, 56.0, 101.0, 18.0, 48.0, 49.0, 95.0, 69.0, 60.0], [97.0, 97.0, 66.0, 55.0, 38.0, 39.0, 70.0, 87.0, 43.0, 50.0, 47.0, 18.0, 46.0, 68.0, 77.0, 54.0, 57.0, 94.0, 45.0, 86.0, 41.0, 0.0, 32.0, 39.0, 93.0, 32.0, 78.0, 36.0, 4.0, 64.0, 16.0, 110.0, 29.0, 60.0, 84.0, 61.0, 23.0, 33.0, 8.0, 56.0, 31.0, 20.0], [79.0, 79.0, 48.0, 36.0, 7.0, 69.0, 78.0, 114.0, 74.0, 82.0, 25.0, 30.0, 16.0, 59.0, 82.0, 86.0, 89.0, 112.0, 77.0, 118.0, 71.0, 32.0, 0.0, 59.0, 114.0, 56.0, 63.0, 18.0, 32.0, 77.0, 29.0, 131.0, 43.0, 89.0, 117.0, 43.0, 53.0, 39.0, 26.0, 44.0, 3.0, 13.0], [88.0, 88.0, 62.0, 58.0, 62.0, 58.0, 36.0, 56.0, 32.0, 45.0, 57.0, 29.0, 64.0, 54.0, 44.0, 47.0, 55.0, 55.0, 47.0, 80.0, 59.0, 39.0, 59.0, 0.0, 56.0, 9.0, 68.0, 71.0, 35.0, 27.0, 31.0, 72.0, 17.0, 36.0, 74.0, 60.0, 49.0, 72.0, 38.0, 49.0, 60.0, 48.0], [116.0, 116.0, 102.0, 103.0, 116.0, 98.0, 48.0, 29.0, 63.0, 71.0, 106.0, 84.0, 117.0, 87.0, 53.0, 70.0, 77.0, 7.0, 78.0, 88.0, 98.0, 93.0, 114.0, 56.0, 0.0, 62.0, 100.0, 126.0, 90.0, 42.0, 86.0, 17.0, 71.0, 47.0, 77.0, 102.0, 97.0, 126.0, 94.0, 91.0, 115.0, 104.0], [93.0, 93.0, 66.0, 60.0, 59.0, 49.0, 44.0, 58.0, 26.0, 39.0, 57.0, 25.0, 63.0, 60.0, 53.0, 42.0, 48.0, 62.0, 39.0, 75.0, 50.0, 32.0, 56.0, 9.0, 62.0, 0.0, 73.0, 65.0, 29.0, 36.0, 26.0, 78.0, 17.0, 35.0, 70.0, 63.0, 40.0, 64.0, 32.0, 53.0, 56.0, 44.0], [20.0, 20.0, 15.0, 27.0, 58.0, 115.0, 52.0, 116.0, 99.0, 111.0, 38.0, 61.0, 51.0, 14.0, 49.0, 114.0, 121.0, 95.0, 111.0, 148.0, 116.0, 78.0, 63.0, 68.0, 100.0, 73.0, 0.0, 81.0, 74.0, 60.0, 63.0, 114.0, 58.0, 103.0, 142.0, 20.0, 100.0, 100.0, 70.0, 22.0, 66.0, 65.0], [96.0, 96.0, 66.0, 54.0, 23.0, 65.0, 94.0, 122.0, 79.0, 84.0, 43.0, 42.0, 31.0, 77.0, 99.0, 88.0, 90.0, 125.0, 78.0, 118.0, 67.0, 36.0, 18.0, 71.0, 126.0, 65.0, 81.0, 0.0, 37.0, 92.0, 40.0, 143.0, 56.0, 95.0, 118.0, 61.0, 50.0, 25.0, 33.0, 63.0, 16.0, 23.0], [93.0, 93.0, 62.0, 52.0, 37.0, 42.0, 65.0, 85.0, 43.0, 51.0, 44.0, 14.0, 44.0, 64.0, 73.0, 54.0, 58.0, 90.0, 46.0, 87.0, 44.0, 4.0, 32.0, 35.0, 90.0, 29.0, 74.0, 37.0, 0.0, 60.0, 12.0, 107.0, 24.0, 58.0, 85.0, 58.0, 26.0, 37.0, 6.0, 52.0, 31.0, 19.0], [78.0, 78.0, 61.0, 62.0, 77.0, 84.0, 11.0, 56.0, 55.0, 67.0, 66.0, 50.0, 77.0, 46.0, 20.0, 69.0, 76.0, 38.0, 71.0, 98.0, 86.0, 64.0, 77.0, 27.0, 42.0, 36.0, 60.0, 92.0, 60.0, 0.0, 52.0, 57.0, 37.0, 50.0, 90.0, 60.0, 77.0, 97.0, 62.0, 49.0, 79.0, 69.0], [82.0, 82.0, 51.0, 42.0, 33.0, 52.0, 56.0, 85.0, 47.0, 57.0, 35.0, 3.0, 38.0, 53.0, 63.0, 60.0, 65.0, 85.0, 54.0, 94.0, 54.0, 16.0, 29.0, 31.0, 86.0, 26.0, 63.0, 40.0, 12.0, 52.0, 0.0, 103.0, 16.0, 60.0, 91.0, 47.0, 38.0, 46.0, 10.0, 41.0, 30.0, 18.0], [129.0, 129.0, 117.0, 119.0, 132.0, 112.0, 63.0, 37.0, 78.0, 84.0, 123.0, 101.0, 133.0, 101.0, 65.0, 83.0, 90.0, 19.0, 92.0, 96.0, 113.0, 110.0, 131.0, 72.0, 17.0, 78.0, 114.0, 143.0, 107.0, 57.0, 103.0, 0.0, 88.0, 60.0, 85.0, 117.0, 113.0, 142.0, 110.0, 106.0, 132.0, 121.0], [78.0, 78.0, 50.0, 43.0, 45.0, 58.0, 41.0, 73.0, 42.0, 54.0, 41.0, 14.0, 48.0, 46.0, 48.0, 57.0, 63.0, 70.0, 53.0, 91.0, 60.0, 29.0, 43.0, 17.0, 71.0, 17.0, 58.0, 56.0, 24.0, 37.0, 16.0, 88.0, 0.0, 51.0, 86.0, 46.0, 46.0, 61.0, 25.0, 37.0, 44.0, 33.0], [123.0, 123.0, 98.0, 94.0, 93.0, 52.0, 61.0, 29.0, 19.0, 24.0, 92.0, 59.0, 97.0, 89.0, 69.0, 24.0, 31.0, 51.0, 32.0, 49.0, 53.0, 60.0, 89.0, 36.0, 47.0, 35.0, 103.0, 95.0, 58.0, 50.0, 60.0, 60.0, 51.0, 0.0, 40.0, 96.0, 55.0, 88.0, 64.0, 85.0, 89.0, 76.0], [162.0, 162.0, 136.0, 129.0, 122.0, 56.0, 101.0, 49.0, 44.0, 34.0, 125.0, 91.0, 128.0, 128.0, 110.0, 31.0, 28.0, 83.0, 40.0, 11.0, 56.0, 84.0, 117.0, 74.0, 77.0, 70.0, 142.0, 118.0, 85.0, 90.0, 91.0, 85.0, 86.0, 40.0, 0.0, 133.0, 69.0, 102.0, 91.0, 123.0, 116.0, 104.0], [37.0, 37.0, 5.0, 7.0, 38.0, 99.0, 55.0, 113.0, 89.0, 100.0, 18.0, 45.0, 31.0, 21.0, 55.0, 103.0, 109.0, 98.0, 99.0, 137.0, 101.0, 61.0, 43.0, 60.0, 102.0, 63.0, 20.0, 61.0, 58.0, 60.0, 47.0, 117.0, 46.0, 96.0, 133.0, 0.0, 84.0, 81.0, 53.0, 11.0, 46.0, 47.0], [120.0, 120.0, 89.0, 78.0, 60.0, 16.0, 84.0, 83.0, 36.0, 37.0, 70.0, 39.0, 68.0, 90.0, 93.0, 40.0, 41.0, 99.0, 29.0, 67.0, 18.0, 23.0, 53.0, 49.0, 97.0, 40.0, 100.0, 50.0, 26.0, 77.0, 38.0, 113.0, 46.0, 55.0, 69.0, 84.0, 0.0, 35.0, 32.0, 78.0, 51.0, 42.0], [117.0, 117.0, 86.0, 74.0, 45.0, 47.0, 102.0, 116.0, 69.0, 72.0, 63.0, 49.0, 54.0, 94.0, 109.0, 75.0, 75.0, 126.0, 64.0, 100.0, 48.0, 33.0, 39.0, 72.0, 126.0, 64.0, 100.0, 25.0, 37.0, 97.0, 46.0, 142.0, 61.0, 88.0, 102.0, 81.0, 35.0, 0.0, 36.0, 80.0, 36.0, 35.0], [89.0, 89.0, 58.0, 47.0, 31.0, 47.0, 66.0, 90.0, 49.0, 57.0, 39.0, 12.0, 38.0, 61.0, 73.0, 60.0, 64.0, 93.0, 52.0, 93.0, 49.0, 8.0, 26.0, 38.0, 94.0, 32.0, 70.0, 33.0, 6.0, 62.0, 10.0, 110.0, 25.0, 64.0, 91.0, 53.0, 32.0, 36.0, 0.0, 48.0, 25.0, 13.0], [42.0, 42.0, 13.0, 14.0, 41.0, 93.0, 44.0, 102.0, 79.0, 91.0, 22.0, 39.0, 36.0, 15.0, 45.0, 94.0, 101.0, 87.0, 90.0, 128.0, 95.0, 56.0, 44.0, 49.0, 91.0, 53.0, 22.0, 63.0, 52.0, 49.0, 41.0, 106.0, 37.0, 85.0, 123.0, 11.0, 78.0, 80.0, 48.0, 0.0, 47.0, 45.0], [82.0, 82.0, 51.0, 39.0, 9.0, 68.0, 80.0, 114.0, 74.0, 81.0, 28.0, 31.0, 18.0, 62.0, 85.0, 85.0, 88.0, 114.0, 76.0, 117.0, 69.0, 31.0, 3.0, 60.0, 115.0, 56.0, 66.0, 16.0, 31.0, 79.0, 30.0, 132.0, 44.0, 89.0, 116.0, 46.0, 51.0, 36.0, 25.0, 47.0, 0.0, 12.0], [83.0, 83.0, 52.0, 40.0, 18.0, 58.0, 71.0, 102.0, 62.0, 70.0, 30.0, 20.0, 26.0, 59.0, 77.0, 73.0, 77.0, 103.0, 65.0, 106.0, 60.0, 20.0, 13.0, 48.0, 104.0, 44.0, 65.0, 23.0, 19.0, 69.0, 18.0, 121.0, 33.0, 76.0, 104.0, 47.0, 42.0, 35.0, 13.0, 45.0, 12.0, 0.0]]
