70 3377.56 0 1680 14 120
[0.63, 0.86, 0.89, 0.53, 1.01, 0.53, 0.85, 1.06, 0.54, 0.86, 0.66, 0.99, 0.74, 0.7, 0.81, 0.65, 0.61, 0.72, 1.0, 1.06, 0.84, 0.93, 0.86, 1.08, 0.81, 0.83, 0.76, 0.63, 0.96, 1.0, 0.6, 1.09, 0.93, 0.77, 0.6, 1.09, 0.83, 0.7, 0.65, 0.6, 0.7, 1.1, 1.07, 0.68, 0.77, 0.8, 1.07, 0.53, 0.84, 1.08, 0.86, 1.03, 0.95, 1.0, 0.84, 0.95, 0.55, 0.96, 0.55, 0.57, 0.66, 0.81, 1.1, 0.86, 1.0, 0.85, 1.08, 1.04, 0.63, 0.85]
[0.5, 0.88, 0.56, 0.54, 0.78, 1.05, 0.76, 0.73, 0.88, 0.89, 0.6, 1.09, 0.52, 1.09, 0.89, 0.72, 0.71, 0.96, 0.87, 0.56, 1.1, 0.68, 0.58, 0.96, 0.77, 0.94, 0.57, 0.9, 0.83, 0.57, 0.97, 0.97, 0.89, 0.99, 0.97, 0.75, 1.08, 0.61, 0.58, 1.01, 0.89, 0.96, 0.76, 0.95, 0.56, 0.67, 0.93, 0.72, 0.72, 0.84, 0.61, 0.86, 0.95, 1.02, 0.76, 0.95, 0.62, 1.09, 0.83, 0.73, 0.87, 0.89, 0.79, 0.88, 0.55, 0.56, 0.58, 1.03, 0.51, 0.58]
[1.08, 0.72, 0.55, 0.84, 0.72, 0.86, 0.69, 0.98, 1.02, 0.91, 0.81, 0.54, 0.95, 0.72, 0.75, 0.9, 0.62, 0.77, 0.93, 1.03, 0.56, 0.6, 0.9, 1.0, 0.98, 1.02, 0.59, 0.94, 0.57, 0.75, 1.01, 0.52, 0.54, 1.04, 1.05, 1.01, 0.96, 0.65, 0.85, 0.74, 0.97, 0.69, 0.96, 0.65, 1.0, 0.8, 0.52, 0.64, 0.94, 0.81, 0.79, 0.54, 0.81, 1.04, 0.86, 1.04, 0.62, 0.93, 1.03, 0.96, 0.94, 0.88, 0.56, 1.08, 0.81, 0.94, 0.53, 0.81, 0.84, 0.58]
[0.86, 0.72, 1.09, 0.86, 0.57, 0.83, 0.56, 0.86, 0.73, 0.56, 0.5, 0.9, 0.74, 0.59, 0.62, 0.54, 0.88, 1.03, 0.84, 0.99, 0.5, 0.9, 0.8, 0.61, 0.68, 0.58, 1.03, 0.5, 0.68, 0.87, 1.0, 0.8, 0.77, 1.05, 0.77, 0.65, 0.81, 1.08, 0.88, 0.88, 1.06, 0.53, 0.66, 0.87, 0.59, 0.9, 0.65, 0.53, 0.9, 0.69, 0.81, 0.9, 0.97, 1.1, 0.69, 0.76, 0.79, 0.85, 0.58, 0.94, 0.89, 0.66, 1.07, 0.82, 0.58, 0.57, 0.65, 0.92, 0.85, 0.63]
[0.28, 0.3, 0.28, 0.11, 0.33, 0.42, 0.19, 0.69, 0.21, 0.2, 0.1, 0.54, 0.18, 0.19, 0.29, 0.21, 0.19, 0.34, 0.41, 0.46, 0.21, 0.3, 0.31, 0.62, 0.29, 0.25, 0.16, 0.25, 0.24, 0.31, 0.46, 0.25, 0.17, 0.49, 0.44, 0.34, 0.74, 0.16, 0.26, 0.43, 0.64, 0.34, 0.46, 0.33, 0.14, 0.35, 0.31, 0.14, 0.34, 0.36, 0.3, 0.39, 0.46, 1.11, 0.33, 0.7, 0.15, 0.58, 0.26, 0.23, 0.31, 0.41, 0.46, 0.55, 0.14, 0.28, 0.21, 0.42, 0.23, 0.19]
[1148.09, 1339.15, 1317.45, 1294.01, 1059.1, 1311.96, 931.67, 1115.21, 1202.81, 1455.51, 1672.85, 566.71, 968.47, 1109.25, 1208.48, 519.67, 1508.67, 1018.85, 550.15, 859.04, 825.06, 1479.91, 1585.0, 1671.94, 1279.85, 374.98, 988.87, 951.72, 512.63, 731.68, 901.6, 1086.53, 1422.62, 995.04, 927.25, 1183.34, 1488.4, 458.33, 845.95, 833.17, 857.16, 735.2, 1642.24, 1091.6, 987.92, 558.59, 1508.37, 1356.47, 569.39, 531.24, 950.54, 1476.1, 1096.13, 1456.58, 1088.73, 1160.26, 1699.85, 434.94, 746.38, 1160.85, 510.64, 469.36, 1064.11, 725.82, 489.0, 575.94, 1425.69, 1008.61, 500.99, 817.13]
[273.17, 422.46, 375.55, 150.36, 347.61, 536.64, 183.36, 755.88, 265.66, 349.61, 166.9, 305.34, 163.82, 203.05, 334.47, 100.82, 265.49, 344.84, 223.03, 386.96, 160.53, 452.44, 484.17, 1049.17, 402.52, 90.34, 186.57, 226.69, 121.42, 231.94, 390.42, 291.23, 237.6, 509.18, 408.34, 412.02, 1111.08, 73.64, 224.05, 373.97, 565.41, 248.4, 779.47, 351.18, 111.55, 186.63, 489.96, 203.46, 178.51, 189.29, 288.83, 560.73, 530.54, 1456.58, 372.68, 808.9, 240.64, 261.77, 208.61, 272.78, 166.38, 192.68, 490.07, 382.66, 73.92, 155.74, 301.7, 426.32, 129.7, 139.57]
[5240.46, 6195.74, 6087.26, 5970.06, 4795.51, 6059.82, 4158.37, 5076.04, 5514.04, 6777.53, 7864.24, 2333.55, 4342.34, 5046.24, 5542.41, 2098.36, 7043.36, 4594.23, 2250.77, 3795.18, 3625.32, 6899.53, 7425.01, 7859.71, 5899.25, 1374.89, 4444.37, 4258.62, 2063.17, 3158.4, 4008.0, 4932.64, 6613.11, 4475.2, 4136.27, 5416.69, 6942.01, 1791.64, 3729.75, 3665.86, 3785.81, 3175.99, 7711.18, 4958.02, 4439.62, 2292.96, 7041.83, 6282.37, 2346.93, 2156.18, 4252.71, 6880.52, 4980.64, 6782.9, 4943.65, 5301.31, 7999.25, 1674.72, 3231.89, 5304.25, 2053.21, 1846.8, 4820.56, 3129.1, 1944.98, 2379.71, 6628.45, 4543.07, 2004.97, 3585.64]
[865.86, 1612.3, 1377.75, 251.79, 1238.07, 2183.21, 416.78, 3279.41, 828.32, 1248.05, 334.48, 1026.7, 319.09, 515.24, 1172.36, 4.12, 827.45, 1224.2, 615.15, 1434.78, 302.67, 1762.22, 1920.87, 4745.85, 1512.62, -48.3, 432.83, 633.47, 107.11, 659.71, 1452.08, 956.15, 688.01, 2045.9, 1541.68, 1560.11, 5055.39, -131.81, 620.26, 1369.84, 2327.03, 742.01, 3397.35, 1255.91, 57.74, 433.17, 1949.78, 517.29, 392.55, 446.46, 944.15, 2303.65, 2152.69, 6782.9, 1363.4, 3544.5, 703.2, 808.86, 543.04, 863.88, 331.91, 463.42, 1950.35, 1413.31, -130.4, 278.7, 1008.51, 1631.62, 148.51, 197.83]
[139.43, 175.48, 116.78, 130.48, 108.59, 158.64, 138.41, 67.92, 82.4, 79.06, 115.32, 163.69, 118.74, 181.65, 81.2, 148.84, 158.85, 79.9, 120.24, 102.9, 160.15, 89.76, 127.15, 177.87, 136.41, 76.03, 121.62, 131.37, 142.12, 117.73, 154.38, 103.54, 145.64, 144.38, 172.4, 123.96, 80.33, 114.64, 119.99, 82.36, 136.71, 69.32, 172.61, 70.64, 103.31, 166.24, 168.79, 176.75, 81.32, 70.69, 105.41, 124.95, 163.3, 70.23, 127.97, 76.84, 95.46, 73.66, 86.92, 85.64, 123.7, 125.4, 87.85, 149.79, 134.11, 123.65, 116.2, 150.81, 105.79, 109.5]
[13, 18, 11, 12, 10, 16, 13, 4, 5, 5, 10, 17, 11, 19, 5, 15, 17, 5, 11, 9, 17, 6, 12, 19, 12, 5, 11, 12, 15, 11, 16, 9, 13, 15, 18, 11, 5, 10, 11, 5, 13, 4, 18, 5, 9, 17, 18, 18, 5, 5, 10, 11, 17, 5, 12, 5, 6, 5, 6, 6, 11, 11, 6, 16, 12, 11, 11, 16, 10, 10]
[74, 75, 29, 112, 12, 59, 94, 89, 52, 42, 56, 55, 104, 3, 75, 97, 110, 110, 110, 103, 107, 1, 70, 10, 45, 27, 102, 29, 112, 94, 89, 88, 15, 113, 55, 72, 30, 58, 71, 19, 92, 75, 96, 18, 83, 84, 9, 90, 43, 71, 2, 1, 90, 117, 39, 8, 118, 81, 111, 117, 34, 40, 1, 106, 115, 73, 91, 60, 76, 108]
[120, 120, 51, 120, 71, 120, 120, 120, 118, 79, 120, 120, 120, 31, 90, 120, 120, 120, 120, 120, 120, 22, 120, 85, 120, 87, 120, 120, 120, 120, 120, 103, 116, 120, 120, 120, 52, 108, 120, 110, 120, 120, 120, 71, 120, 102, 91, 102, 115, 118, 68, 92, 120, 120, 120, 35, 120, 120, 120, 120, 103, 120, 25, 120, 120, 120, 120, 120, 110, 120]
10
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[10000.0, 10000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
