70 5976.44 0 1680 7 240
[896.24, 996.25, 819.26, 814.18, 860.27, 759.84, 808.53, 827.37, 1688.07, 791.58, 777.4, 889.19, 1250.44, 680.79, 1475.51, 906.22, 1720.11, 850.49, 859.7, 1144.83, 1013.5, 1435.42, 961.89, 515.09, 973.32, 889.47, 2009.21, 997.37, 1579.45, 630.01, 723.53, 755.37, 1701.46, 911.92, 786.16, 541.83, 977.85, 789.22, 676.07, 1051.41, 919.67, 1221.17, 924.57, 1380.52, 1087.64, 1699.59, 635.92, 1219.73, 1317.92, 688.59, 1028.26, 840.94, 1156.28, 873.24, 876.41, 1086.51, 974.03, 1800.56, 666.0, 1608.4, 1096.08, 662.18, 859.99, 724.42, 1197.74, 722.23, 653.16, 1000.01, 568.43, 1168.05]
[486.69, 369.65, 366.9, 204.65, 570.38, 241.41, 282.29, 301.79, 480.65, 442.59, 232.82, 494.65, 103.21, 351.49, 482.62, 148.74, 489.81, 278.42, 159.83, 677.52, 529.08, 468.74, 230.92, 161.78, 261.72, 678.66, 295.09, 329.91, 318.92, 101.11, 576.82, 140.57, 471.55, 264.72, 236.02, 65.68, 477.0, 126.51, 129.24, 344.37, 173.1, 613.0, 127.75, 329.49, 184.81, 880.53, 127.91, 395.37, 151.1, 196.8, 912.06, 141.06, 878.57, 393.66, 445.35, 812.44, 360.6, 318.52, 36.09, 535.42, 525.25, 287.61, 153.68, 178.86, 702.04, 350.28, 117.36, 416.88, 96.02, 206.71]
[3981.18, 4481.25, 3596.29, 3570.88, 3801.35, 3299.22, 3542.67, 3636.84, 7940.35, 3457.91, 3386.98, 3945.96, 5752.18, 2903.97, 6877.57, 4031.11, 8100.55, 3752.46, 3798.48, 5224.15, 4567.48, 6677.08, 4309.47, 2075.44, 4366.58, 3947.33, 9546.03, 4486.85, 7397.26, 2650.06, 3117.65, 3276.86, 8007.29, 4059.6, 3430.79, 2209.17, 4389.24, 3446.08, 2880.35, 4757.05, 4098.33, 5605.86, 4122.85, 6402.61, 4938.21, 7997.93, 2679.6, 5598.65, 6089.58, 2942.95, 4641.31, 3704.7, 5281.38, 3866.22, 3882.03, 4932.56, 4370.16, 8502.79, 2830.01, 7542.0, 4980.42, 2810.9, 3799.96, 3122.08, 5488.71, 3111.14, 2765.81, 4500.07, 2342.14, 5340.23]
[1933.46, 1348.26, 1334.52, 523.23, 2351.9, 707.03, 911.46, 1008.95, 1903.27, 1712.94, 664.08, 1973.26, 16.05, 1257.47, 1913.11, 243.7, 1949.06, 892.08, 299.16, 2887.61, 2145.4, 1843.69, 654.59, 308.89, 808.61, 2893.31, 975.46, 1149.56, 1094.61, 5.53, 2384.1, 202.85, 1857.73, 823.59, 680.12, -171.59, 1884.99, 132.56, 146.2, 1221.87, 365.48, 2565.0, 138.76, 1147.46, 424.05, 3902.65, 139.55, 1476.84, 255.52, 484.0, 4060.28, 205.29, 3892.86, 1468.3, 1726.75, 3562.22, 1303.0, 1092.61, -319.53, 2177.08, 2126.23, 938.07, 268.38, 394.32, 3010.2, 1251.4, 86.78, 1584.38, -19.88, 533.54]
[162.35, 75.2, 138.68, 139.26, 181.68, 97.19, 156.43, 80.91, 77.79, 138.17, 137.13, 145.35, 155.26, 176.31, 156.93, 161.29, 78.88, 156.24, 165.43, 68.2, 158.31, 153.06, 147.77, 151.84, 146.15, 147.42, 73.8, 73.9, 148.06, 139.72, 181.96, 163.79, 79.09, 147.14, 78.4, 74.42, 77.72, 144.59, 184.68, 157.3, 69.34, 143.78, 160.96, 154.25, 176.85, 78.48, 158.68, 131.67, 154.17, 66.74, 156.87, 80.81, 77.56, 80.58, 155.16, 148.76, 80.79, 74.65, 140.13, 154.75, 152.51, 92.0, 164.92, 134.31, 130.84, 93.59, 173.02, 150.94, 76.35, 73.4]
[34, 10, 29, 29, 38, 13, 33, 11, 11, 29, 29, 31, 33, 37, 33, 34, 11, 33, 35, 9, 33, 32, 31, 32, 31, 31, 10, 10, 31, 29, 38, 35, 11, 31, 11, 10, 11, 30, 39, 33, 9, 30, 34, 33, 37, 11, 34, 28, 33, 9, 33, 11, 11, 11, 33, 31, 11, 10, 30, 33, 32, 13, 35, 28, 28, 13, 37, 32, 10, 10]
[143, 184, 203, 95, 12, 226, 186, 163, 217, 67, 46, 205, 78, 189, 54, 232, 18, 11, 151, 82, 137, 228, 107, 39, 129, 203, 119, 109, 118, 155, 170, 214, 186, 190, 167, 186, 121, 158, 132, 186, 220, 145, 92, 42, 3, 12, 162, 111, 44, 77, 130, 86, 33, 199, 194, 54, 156, 63, 218, 173, 14, 176, 202, 239, 117, 156, 235, 195, 15, 36]
[174, 240, 240, 240, 43, 240, 229, 240, 240, 240, 121, 235, 240, 240, 205, 240, 233, 79, 240, 227, 240, 240, 188, 240, 240, 240, 240, 159, 240, 186, 240, 240, 240, 240, 240, 240, 202, 240, 240, 240, 240, 233, 240, 85, 72, 42, 240, 141, 240, 240, 160, 192, 121, 240, 224, 103, 240, 240, 240, 240, 216, 240, 240, 240, 240, 240, 240, 240, 185, 85]
10
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 10000.0, 10000.0, 10000.0, 0.0, 10000.0, 0.0, 0.0, 0.0, 10000.0]
