110 9378.490000000002 0 1680 28 60
[1.04, 0.82, 0.62, 0.68, 0.64, 0.67, 1.07, 0.75, 0.75, 1.07, 1.07, 0.91, 0.69, 0.93, 0.89, 0.87, 0.53, 0.66, 0.89, 1.03, 0.65, 0.71, 1.0, 0.84, 0.61, 0.65, 1.06, 0.96, 0.96, 0.64, 0.86, 1.0, 0.51, 0.53, 0.59, 0.93, 0.63, 0.78, 1.01, 0.71, 0.54, 1.06, 0.89, 0.7, 0.63, 0.68, 0.81, 0.58, 0.85, 1.09, 0.85, 0.97, 0.55, 1.03, 0.64, 0.6, 0.59, 0.94, 0.61, 0.79, 0.93, 1.02, 0.71, 0.83, 1.04, 0.95, 0.68, 1.03, 0.78, 1.09, 0.88, 1.1, 0.56, 0.7, 0.52, 0.86, 0.64, 0.59, 0.66, 0.77, 0.95, 1.06, 1.07, 0.71, 0.64, 0.51, 0.86, 0.83, 0.54, 0.75, 0.94, 0.97, 0.98, 0.97, 0.61, 0.96, 0.63, 0.54, 0.89, 1.1, 0.81, 0.9, 1.0, 1.0, 0.88, 0.66, 0.64, 0.69, 0.59, 0.64]
[0.78, 1.09, 0.92, 0.85, 0.51, 0.96, 0.53, 0.8, 1.09, 0.5, 1.03, 1.03, 0.95, 1.07, 0.54, 0.98, 1.09, 0.79, 0.88, 0.81, 1.04, 0.95, 0.61, 0.51, 0.89, 1.01, 0.52, 1.0, 0.85, 0.54, 0.73, 0.54, 0.98, 0.67, 1.04, 0.8, 0.53, 0.79, 0.66, 0.55, 1.0, 0.97, 0.91, 0.87, 0.57, 0.94, 0.91, 0.66, 0.75, 0.86, 0.6, 0.67, 0.53, 0.88, 0.96, 0.91, 0.61, 0.86, 0.64, 1.06, 0.85, 0.62, 0.65, 0.54, 0.67, 0.67, 0.99, 0.61, 0.54, 0.56, 0.54, 1.03, 0.57, 0.98, 0.59, 0.93, 1.01, 0.72, 0.85, 0.59, 0.94, 0.89, 1.02, 0.6, 1.08, 1.07, 0.66, 0.51, 0.96, 1.1, 1.0, 0.83, 0.51, 0.6, 1.0, 1.02, 0.77, 0.67, 0.57, 0.69, 1.08, 0.56, 0.67, 0.7, 0.8, 0.54, 0.51, 0.58, 0.9, 0.82]
[1.02, 1.1, 0.94, 0.69, 0.79, 0.69, 0.79, 1.08, 1.1, 0.82, 0.81, 0.54, 0.67, 0.76, 0.61, 0.63, 0.97, 1.06, 1.09, 0.8, 0.66, 1.03, 0.59, 0.57, 0.74, 0.64, 0.84, 1.02, 0.93, 0.65, 0.81, 0.81, 0.86, 0.83, 0.89, 0.73, 0.69, 0.62, 1.06, 0.76, 0.59, 0.82, 0.81, 0.87, 0.65, 0.59, 0.92, 0.65, 0.76, 0.61, 0.95, 1.03, 0.66, 0.79, 0.5, 1.07, 0.57, 1.04, 1.02, 0.97, 1.03, 0.7, 0.91, 0.87, 0.8, 0.97, 0.6, 1.05, 0.76, 0.79, 1.0, 0.97, 0.97, 0.79, 0.52, 0.53, 0.54, 0.71, 0.93, 0.73, 0.84, 0.68, 0.99, 0.95, 0.68, 1.09, 1.08, 0.82, 0.83, 0.51, 0.7, 0.73, 0.59, 1.05, 0.58, 0.85, 0.56, 1.07, 0.68, 0.68, 0.95, 0.83, 1.07, 0.75, 0.8, 1.03, 0.85, 0.54, 0.57, 0.82]
[0.78, 1.09, 0.71, 0.72, 0.74, 0.88, 1.04, 0.59, 0.71, 0.94, 0.67, 1.04, 0.99, 0.77, 0.61, 0.95, 0.61, 0.7, 0.67, 0.98, 0.69, 0.78, 0.86, 0.88, 0.99, 0.72, 1.1, 0.86, 0.76, 0.65, 0.6, 0.73, 0.82, 0.73, 0.91, 0.88, 0.88, 0.65, 0.76, 0.56, 0.65, 0.68, 0.61, 0.93, 0.58, 0.66, 0.6, 0.81, 1.02, 0.96, 0.84, 0.95, 1.04, 1.01, 0.64, 1.01, 0.68, 0.51, 0.76, 0.74, 0.91, 0.91, 0.91, 0.9, 0.54, 1.09, 0.99, 0.63, 1.03, 1.0, 0.52, 0.77, 0.7, 1.05, 0.73, 0.86, 0.9, 0.71, 0.98, 0.83, 0.55, 0.9, 0.57, 0.52, 0.55, 0.76, 0.99, 0.98, 0.69, 1.0, 0.52, 1.04, 0.97, 0.8, 0.88, 0.61, 1.04, 0.69, 0.91, 0.95, 0.93, 0.59, 0.98, 1.08, 1.01, 1.03, 0.55, 0.65, 0.53, 1.03]
[0.57, 0.75, 0.22, 0.19, 0.18, 0.2, 0.33, 0.24, 0.34, 0.22, 0.47, 0.43, 0.45, 0.5, 0.1, 0.4, 0.29, 0.37, 0.4, 0.66, 0.33, 0.56, 0.2, 0.16, 0.31, 0.26, 0.34, 0.65, 0.36, 0.09, 0.19, 0.18, 0.3, 0.16, 0.42, 0.45, 0.18, 0.19, 0.37, 0.13, 0.16, 0.48, 0.28, 0.35, 0.1, 0.16, 0.25, 0.2, 0.51, 0.4, 0.25, 0.64, 0.13, 0.56, 0.13, 0.4, 0.1, 0.36, 0.32, 0.43, 0.39, 0.21, 0.2, 0.26, 0.22, 0.47, 0.23, 0.27, 0.2, 0.31, 0.18, 0.56, 0.15, 0.52, 0.12, 0.23, 0.23, 0.16, 0.55, 0.22, 0.32, 0.33, 0.51, 0.18, 0.26, 0.35, 0.52, 0.24, 0.25, 0.29, 0.33, 0.53, 0.19, 0.52, 0.22, 0.37, 0.21, 0.29, 0.32, 0.44, 0.77, 0.18, 0.61, 0.42, 0.59, 0.39, 0.11, 0.09, 0.16, 0.35]
[360.88, 140.16, 194.72, 178.53, 480.3, 149.11, 1001.68, 92.19, 108.2, 425.05, 143.89, 382.38, 1618.62, 433.13, 1460.73, 136.66, 354.61, 542.69, 1743.46, 491.21, 331.34, 320.04, 704.6, 799.41, 608.97, 241.74, 310.3, 413.46, 390.6, 294.19, 316.24, 409.52, 311.54, 115.77, 348.56, 774.57, 283.6, 614.9, 1141.0, 219.22, 947.05, 329.77, 311.56, 587.46, 531.93, 374.82, 762.1, 213.37, 807.38, 322.54, 612.42, 529.85, 464.46, 283.3, 238.77, 1264.67, 186.52, 116.98, 1323.73, 414.92, 1410.63, 319.41, 1015.62, 411.35, 400.63, 288.59, 286.66, 122.16, 170.18, 188.09, 416.47, 143.23, 606.83, 112.44, 796.01, 282.56, 106.53, 451.53, 1085.28, 650.88, 579.94, 490.71, 194.56, 270.71, 772.75, 339.65, 409.9, 423.48, 128.29, 307.69, 698.9, 290.27, 334.13, 308.61, 372.24, 666.72, 108.88, 343.52, 279.53, 476.58, 159.02, 739.48, 1230.13, 125.35, 209.81, 1155.41, 819.73, 221.78, 168.77, 409.15]
[200.85, 103.8, 46.78, 34.06, 84.11, 30.45, 339.76, 22.64, 34.44, 98.13, 70.3, 166.58, 737.4, 215.9, 152.17, 54.55, 102.13, 203.16, 692.17, 321.91, 107.73, 176.62, 150.48, 126.8, 196.84, 59.07, 104.33, 268.54, 135.46, 24.0, 59.75, 79.28, 91.85, 18.73, 149.5, 337.2, 57.83, 118.68, 441.37, 25.98, 135.54, 142.16, 85.44, 204.58, 66.03, 67.18, 179.77, 40.89, 392.35, 141.34, 154.45, 327.27, 61.03, 162.2, 30.26, 486.57, 24.53, 44.0, 392.23, 173.23, 556.37, 61.35, 209.52, 103.79, 83.38, 134.24, 68.64, 30.48, 35.03, 59.12, 69.51, 77.94, 76.33, 59.77, 108.88, 73.45, 24.09, 72.17, 585.5, 150.16, 199.83, 172.56, 98.95, 43.99, 209.3, 122.11, 208.58, 96.12, 31.22, 87.17, 225.58, 147.9, 69.52, 164.97, 81.08, 250.87, 23.62, 97.18, 86.4, 200.85, 123.79, 134.98, 727.45, 54.91, 126.76, 453.88, 81.96, 19.77, 26.43, 136.88]
[1304.38, 200.82, 473.6, 392.63, 1901.52, 245.57, 4508.39, -39.03, 40.98, 1625.26, 219.47, 1411.89, 7593.1, 1665.64, 6803.63, 183.32, 1273.04, 2213.44, 8217.31, 1956.03, 1156.69, 1100.18, 3023.0, 3497.03, 2544.84, 708.69, 1051.49, 1567.29, 1453.0, 970.94, 1081.2, 1547.61, 1057.71, 78.86, 1242.82, 3372.87, 918.0, 2574.48, 5205.02, 596.09, 4235.24, 1148.85, 1057.79, 2437.3, 2159.66, 1374.11, 3310.52, 566.84, 3536.92, 1112.72, 2562.1, 2149.25, 1822.3, 916.49, 693.83, 5823.35, 432.58, 84.92, 6118.64, 1574.58, 6553.17, 1097.03, 4578.11, 1556.73, 1503.15, 942.93, 933.28, 110.81, 350.9, 440.44, 1582.35, 216.16, 2534.14, 62.22, 3480.03, 912.8, 32.65, 1757.64, 4926.39, 2754.4, 2399.71, 1953.53, 472.81, 853.55, 3363.73, 1198.24, 1549.52, 1617.41, 141.45, 1038.45, 2994.51, 951.34, 1170.65, 1043.05, 1361.19, 2833.6, 44.4, 1217.62, 897.63, 1882.89, 295.09, 3197.41, 5650.65, 126.73, 549.05, 5277.03, 3598.66, 608.9, 343.85, 1545.77]
[504.24, 19.01, -266.08, -329.72, -79.44, -347.73, 1198.81, -386.8, -327.81, -9.34, -148.5, 332.88, 3187.01, 579.52, 260.87, -227.26, 10.65, 515.82, 2960.87, 1109.56, 38.63, 383.11, 252.42, 134.01, 484.2, -204.64, 21.65, 842.72, 177.29, -380.0, -201.26, -103.6, -40.73, -406.33, 247.5, 1185.98, -210.87, 93.38, 1706.85, -370.1, 177.69, 210.8, -72.81, 522.88, -169.86, -164.11, 398.86, -295.53, 1461.76, 206.69, 272.25, 1136.35, -194.84, 311.01, -348.69, 1932.87, -377.37, -280.0, 1461.16, 366.14, 2281.87, -193.26, 547.6, 18.93, -83.08, 171.2, -156.78, -347.61, -324.86, -204.39, -152.43, -110.32, -118.34, -201.17, 44.39, -132.77, -379.56, -139.14, 2427.48, 250.82, 499.17, 362.79, -5.27, -280.04, 546.52, 110.56, 542.89, -19.41, -343.91, -64.17, 627.91, 239.52, -152.41, 324.83, -94.6, 754.35, -381.9, -14.08, -68.02, 504.27, 118.94, 174.91, 3137.23, -225.45, 133.79, 1769.41, -90.19, -401.16, -367.85, 184.39]
[112.18, 49.61, 52.77, 52.64, 76.2, 47.72, 87.65, 41.62, 38.19, 86.86, 49.16, 83.08, 174.95, 131.31, 131.72, 54.87, 138.67, 108.86, 131.82, 35.28, 45.89, 148.32, 99.04, 44.28, 66.36, 59.04, 97.88, 80.85, 123.96, 71.53, 85.96, 69.21, 135.56, 55.98, 103.36, 121.75, 94.25, 80.39, 175.09, 37.55, 175.19, 81.98, 60.89, 125.08, 75.96, 93.54, 82.8, 59.88, 54.47, 69.79, 98.41, 74.87, 85.18, 80.17, 98.25, 131.62, 65.38, 58.34, 174.93, 51.12, 175.59, 114.23, 131.71, 104.98, 76.9, 129.81, 77.66, 46.82, 48.54, 70.42, 44.15, 43.93, 124.86, 38.51, 83.68, 80.72, 53.01, 83.85, 131.46, 82.68, 106.04, 34.07, 59.81, 79.72, 58.97, 28.59, 53.02, 99.44, 54.82, 90.34, 57.92, 114.79, 71.02, 128.83, 95.29, 83.1, 58.84, 43.02, 119.71, 90.33, 49.81, 26.11, 174.98, 50.41, 62.35, 174.97, 56.73, 83.82, 39.84, 109.03]
[6, 2, 2, 2, 4, 2, 3, 1, 1, 4, 2, 3, 9, 6, 6, 2, 6, 5, 6, 1, 2, 7, 5, 2, 3, 3, 5, 4, 6, 3, 4, 3, 7, 2, 5, 6, 4, 3, 9, 1, 9, 4, 3, 6, 2, 4, 3, 3, 2, 3, 4, 4, 4, 3, 5, 6, 3, 3, 9, 2, 9, 6, 6, 4, 3, 6, 3, 2, 2, 3, 2, 2, 6, 1, 3, 3, 2, 3, 6, 3, 5, 1, 3, 3, 2, 1, 2, 4, 2, 4, 2, 5, 3, 6, 5, 3, 3, 2, 6, 4, 2, 1, 9, 2, 3, 9, 2, 3, 1, 5]
[27, 18, 4, 19, 1, 11, 2, 41, 13, 12, 57, 20, 59, 17, 58, 44, 25, 45, 53, 41, 24, 4, 39, 25, 22, 30, 34, 46, 0, 39, 20, 47, 1, 5, 32, 39, 6, 3, 19, 22, 27, 58, 22, 8, 40, 48, 37, 59, 34, 55, 12, 8, 39, 3, 13, 24, 46, 39, 42, 29, 52, 58, 58, 15, 35, 42, 29, 13, 48, 57, 33, 19, 3, 3, 52, 37, 29, 11, 42, 36, 26, 3, 40, 24, 41, 55, 35, 30, 6, 8, 53, 0, 9, 8, 27, 28, 12, 25, 56, 1, 12, 9, 29, 32, 30, 12, 8, 10, 5, 7]
[51, 30, 28, 55, 49, 47, 60, 60, 49, 48, 60, 44, 60, 41, 60, 60, 37, 60, 60, 53, 48, 40, 60, 37, 58, 42, 46, 58, 12, 60, 44, 60, 13, 17, 44, 51, 60, 60, 31, 58, 51, 60, 60, 44, 60, 60, 49, 60, 58, 60, 24, 20, 60, 60, 60, 48, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 37, 60, 60, 57, 31, 39, 60, 60, 49, 41, 60, 60, 60, 60, 27, 60, 60, 53, 60, 60, 60, 60, 20, 60, 24, 33, 20, 51, 60, 36, 60, 60, 49, 60, 33, 53, 60, 42, 60, 32, 22, 17, 60]
5
[0.0, 0.0, 0.0, 0.0, 0.0]
[33.33, 66.67, 66.67, 0.0, 0.0]
