110 2550.4550000000013 0 1680 28 60
[1.07, 0.82, 0.99, 0.66, 0.65, 0.72, 0.64, 1.01, 0.7, 0.76, 1.04, 0.68, 1.07, 0.94, 0.85, 0.8, 0.83, 0.95, 1.09, 0.84, 0.51, 0.85, 0.8, 0.92, 0.83, 0.54, 1.02, 0.56, 0.5, 0.92, 0.89, 1.1, 0.7, 0.51, 0.66, 0.67, 0.55, 0.98, 0.74, 1.01, 0.73, 1.07, 0.86, 0.65, 1.01, 1.06, 0.51, 0.78, 1.08, 0.91, 0.71, 0.87, 0.99, 1.09, 0.88, 0.79, 1.03, 1.08, 0.53, 0.65, 1.08, 0.78, 0.88, 0.93, 1.02, 1.07, 1.0, 0.96, 0.51, 0.79, 0.94, 1.01, 0.79, 0.63, 0.8, 0.74, 0.93, 0.8, 0.54, 0.68, 0.82, 0.86, 0.92, 1.03, 1.04, 0.64, 0.97, 0.94, 0.97, 0.93, 1.08, 0.55, 0.92, 0.76, 1.08, 0.89, 0.92, 0.61, 0.82, 0.69, 0.91, 0.72, 1.02, 1.0, 0.99, 0.82, 0.87, 0.87, 0.81, 1.07]
[1.03, 1.04, 0.59, 0.65, 0.71, 0.55, 0.83, 1.08, 0.67, 0.87, 0.59, 0.9, 0.55, 0.69, 1.03, 1.0, 0.71, 0.73, 0.71, 0.6, 0.59, 0.73, 0.63, 0.9, 0.55, 1.07, 0.75, 1.09, 0.68, 0.7, 0.95, 0.62, 0.94, 0.54, 0.98, 0.83, 0.59, 0.99, 0.58, 0.89, 0.84, 0.67, 0.88, 1.05, 0.89, 1.04, 0.81, 0.57, 1.09, 0.93, 0.91, 0.99, 1.09, 1.05, 0.77, 0.75, 0.75, 0.61, 0.9, 0.8, 0.69, 0.77, 0.89, 0.73, 0.59, 0.52, 0.86, 0.8, 0.83, 1.05, 0.78, 0.83, 1.05, 0.93, 0.7, 0.91, 1.03, 1.06, 0.68, 1.09, 0.53, 0.89, 0.93, 0.81, 1.0, 0.66, 0.77, 0.8, 0.63, 0.69, 0.96, 0.84, 0.71, 0.97, 0.84, 0.6, 0.96, 1.02, 0.93, 0.7, 0.96, 0.58, 0.83, 1.02, 0.72, 1.07, 0.86, 1.07, 0.53, 1.02]
[1.08, 0.55, 0.88, 0.63, 0.67, 1.02, 0.79, 0.85, 1.07, 0.67, 0.71, 0.62, 0.75, 0.75, 0.55, 0.78, 0.98, 0.86, 0.63, 0.85, 0.53, 0.83, 0.86, 0.8, 0.81, 0.89, 0.59, 1.07, 0.96, 0.75, 0.85, 1.05, 0.73, 0.86, 0.91, 0.83, 0.76, 0.71, 0.78, 0.54, 1.06, 1.07, 0.83, 0.85, 1.03, 0.72, 0.62, 0.62, 0.54, 0.79, 0.5, 0.84, 0.5, 1.01, 0.65, 0.82, 0.54, 1.04, 0.62, 0.58, 1.06, 0.61, 0.76, 0.61, 0.6, 0.54, 0.62, 1.03, 0.94, 0.67, 0.81, 1.04, 0.77, 0.66, 0.89, 0.95, 0.73, 0.62, 0.86, 0.69, 0.88, 0.92, 0.59, 0.9, 1.01, 0.96, 0.76, 0.59, 1.01, 0.95, 0.95, 0.67, 1.04, 0.76, 0.64, 0.85, 1.04, 0.88, 1.0, 0.56, 0.88, 0.86, 0.94, 0.85, 0.59, 1.09, 1.03, 0.93, 1.08, 1.02]
[0.65, 0.27, 0.24, 0.18, 0.31, 0.34, 0.13, 0.64, 0.28, 0.19, 0.15, 0.1, 0.26, 0.28, 0.25, 0.33, 0.6, 0.3, 0.43, 0.28, 0.09, 0.36, 0.39, 0.53, 0.31, 0.38, 0.36, 0.25, 0.24, 0.23, 0.65, 0.48, 0.15, 0.14, 0.28, 0.2, 0.17, 0.28, 0.2, 0.23, 0.65, 0.45, 0.37, 0.18, 0.53, 0.73, 0.13, 0.21, 0.31, 0.46, 0.17, 0.43, 0.39, 0.53, 0.19, 0.23, 0.46, 0.66, 0.14, 0.14, 0.31, 0.2, 0.26, 0.47, 0.39, 0.19, 0.23, 0.43, 0.3, 0.21, 0.22, 0.62, 0.66, 0.2, 0.33, 0.47, 0.5, 0.51, 0.24, 0.44, 0.26, 0.46, 0.42, 0.51, 1.07, 0.17, 0.17, 0.22, 0.64, 0.55, 0.38, 0.15, 0.37, 0.26, 0.39, 0.18, 0.49, 0.37, 0.64, 0.1, 0.46, 0.26, 0.68, 0.26, 0.25, 0.88, 0.54, 0.47, 0.17, 0.53]
[902.49, 146.23, 717.58, 801.36, 638.68, 322.49, 154.99, 724.58, 425.77, 304.64, 244.44, 859.7, 824.69, 260.66, 327.8, 744.09, 140.59, 841.91, 141.46, 943.79, 353.56, 299.99, 954.39, 82.17, 172.99, 117.6, 304.31, 415.45, 386.82, 510.28, 872.71, 239.51, 603.13, 172.51, 365.78, 365.8, 969.46, 229.83, 990.94, 1307.21, 330.21, 1328.09, 201.33, 615.79, 414.33, 370.45, 82.91, 1066.98, 443.54, 127.82, 717.32, 679.74, 500.18, 785.69, 598.66, 264.88, 338.62, 860.01, 614.34, 610.74, 176.38, 322.76, 329.15, 445.3, 313.5, 459.93, 302.67, 379.35, 461.26, 1366.17, 635.9, 534.65, 637.21, 1500.07, 239.2, 404.35, 152.33, 807.95, 468.86, 974.85, 1384.26, 1030.88, 911.4, 648.13, 1219.81, 723.18, 702.84, 740.45, 1445.08, 402.85, 692.56, 89.31, 582.46, 728.56, 377.91, 522.61, 448.63, 195.45, 755.91, 144.22, 449.18, 794.07, 1286.05, 411.7, 393.64, 129.25, 564.42, 779.53, 256.35, 305.37]
[590.81, 41.31, 167.4, 121.82, 201.52, 105.94, 20.95, 461.21, 123.48, 47.92, 38.07, 83.45, 219.16, 72.74, 76.28, 224.2, 81.66, 242.8, 59.63, 266.97, 30.92, 104.96, 340.25, 42.15, 54.56, 41.53, 109.33, 99.51, 98.01, 125.76, 576.17, 112.97, 93.83, 23.32, 113.6, 75.75, 146.76, 65.41, 208.06, 295.55, 217.28, 633.58, 76.5, 98.72, 207.44, 277.44, 12.85, 222.63, 134.06, 56.51, 106.46, 300.64, 202.91, 415.75, 111.53, 59.02, 161.17, 571.59, 84.86, 73.52, 54.49, 58.5, 80.56, 211.36, 118.56, 84.83, 69.53, 156.33, 134.13, 285.81, 153.08, 332.07, 420.43, 282.14, 83.08, 193.74, 75.41, 407.85, 115.78, 417.28, 344.4, 496.98, 370.58, 334.39, 1219.81, 128.23, 112.76, 160.7, 887.43, 223.68, 264.34, 14.18, 199.15, 188.99, 153.04, 99.17, 224.2, 72.74, 508.09, 17.65, 219.98, 201.38, 836.7, 93.88, 97.01, 112.68, 296.07, 357.35, 44.74, 165.47]
[4012.45, 231.16, 3087.91, 3506.81, 2693.39, 1112.46, 274.93, 3122.92, 1628.84, 1023.18, 722.2, 3798.49, 3623.47, 803.28, 1139.0, 3220.43, 202.96, 3709.55, 207.29, 4218.95, 1267.79, 999.96, 4271.95, -89.14, 364.94, 87.99, 1021.54, 1577.27, 1434.08, 2051.38, 3863.56, 697.56, 2515.67, 362.54, 1328.92, 1329.0, 4347.32, 649.16, 4454.68, 6036.03, 1151.07, 6140.47, 506.63, 2578.97, 1571.64, 1352.27, -85.45, 4834.91, 1717.69, 139.11, 3086.58, 2898.69, 2000.88, 3428.43, 2493.32, 824.38, 1193.08, 3800.04, 2571.69, 2553.72, 381.91, 1113.81, 1145.75, 1726.48, 1067.52, 1799.66, 1013.37, 1396.76, 1806.28, 6330.85, 2679.5, 2173.27, 2686.04, 7000.35, 696.0, 1521.73, 261.65, 3539.76, 1844.28, 4374.25, 6421.28, 4654.4, 4057.02, 2740.67, 5599.06, 3115.9, 3014.2, 3202.26, 6725.42, 1514.27, 2962.79, -53.46, 2412.31, 3142.79, 1389.54, 2113.04, 1743.17, 477.27, 3279.56, 221.11, 1745.88, 3470.36, 5930.25, 1558.48, 1468.22, 146.27, 2322.1, 3397.64, 781.74, 1026.85]
[2454.05, -293.45, 336.99, 109.08, 507.62, 29.7, -395.27, 1806.05, 117.42, -260.39, -309.64, -82.76, 595.81, -136.3, -118.58, 621.0, -91.68, 714.02, -201.86, 834.84, -345.41, 24.81, 1201.27, -289.25, -227.18, -292.37, 46.64, -2.46, -9.94, 128.8, 2380.84, 64.83, -30.83, -383.41, 68.0, -121.24, 233.82, -172.96, 540.3, 977.76, 586.39, 2667.89, -117.48, -6.41, 537.18, 887.22, -435.77, 613.17, 170.3, -217.44, 32.3, 1003.22, 514.57, 1578.77, 57.63, -204.92, 305.85, 2357.95, -75.7, -132.38, -227.57, -207.52, -97.19, 556.78, 92.79, -75.83, -152.35, 281.67, 170.67, 929.07, 265.38, 1160.37, 1602.15, 910.68, -84.6, 468.68, -122.96, 1539.24, 78.92, 1586.4, 1221.99, 1984.88, 1352.92, 1171.93, 5599.06, 141.14, 63.79, 303.51, 3937.13, 618.41, 821.71, -429.1, 495.77, 444.93, 265.21, -4.13, 620.99, -136.3, 2040.46, -411.75, 599.91, 506.89, 3683.48, -30.59, -14.95, 63.41, 980.36, 1286.76, -276.31, 327.34]
[38.9, 52.4, 95.73, 151.2, 156.06, 151.2, 65.42, 81.16, 146.25, 110.17, 154.83, 41.0, 79.5, 106.12, 146.58, 80.15, 68.51, 59.22, 90.22, 64.45, 82.44, 77.3, 79.68, 48.35, 56.49, 53.47, 107.24, 147.25, 118.26, 92.63, 128.87, 26.51, 113.1, 125.68, 92.94, 109.75, 156.9, 64.68, 156.17, 71.78, 85.48, 63.42, 43.2, 55.35, 68.72, 146.83, 56.27, 110.87, 117.95, 60.46, 130.42, 74.02, 73.74, 36.27, 147.18, 76.84, 55.92, 55.87, 39.56, 73.21, 52.79, 115.55, 125.43, 118.21, 164.25, 146.97, 169.73, 75.61, 51.77, 133.54, 129.81, 42.23, 110.61, 86.04, 61.05, 107.33, 30.46, 103.07, 97.43, 117.34, 95.01, 91.52, 72.38, 87.99, 70.22, 70.49, 49.11, 69.63, 101.5, 150.1, 103.51, 68.45, 53.87, 61.39, 55.32, 146.98, 146.86, 49.97, 41.8, 75.03, 146.4, 79.5, 92.0, 158.29, 146.45, 69.62, 160.14, 37.91, 30.32, 160.7]
[1, 1, 4, 8, 8, 8, 3, 4, 7, 5, 8, 1, 4, 5, 7, 4, 3, 2, 4, 2, 2, 2, 2, 1, 2, 1, 5, 7, 6, 4, 6, 1, 6, 5, 4, 5, 8, 2, 8, 3, 3, 2, 2, 1, 2, 7, 3, 5, 6, 3, 6, 3, 2, 1, 7, 3, 1, 2, 1, 2, 2, 6, 5, 5, 8, 7, 9, 2, 1, 7, 6, 1, 5, 4, 2, 5, 1, 5, 4, 5, 4, 4, 3, 3, 2, 2, 1, 3, 5, 8, 5, 3, 1, 2, 1, 7, 7, 2, 1, 3, 7, 3, 4, 8, 7, 3, 8, 1, 1, 8]
[51, 52, 17, 34, 20, 23, 21, 28, 31, 58, 7, 15, 23, 35, 20, 8, 21, 18, 14, 1, 33, 50, 53, 51, 33, 34, 52, 28, 22, 53, 1, 19, 57, 31, 29, 53, 28, 14, 42, 6, 30, 55, 29, 52, 48, 18, 26, 33, 5, 4, 25, 12, 44, 58, 22, 27, 3, 33, 46, 55, 20, 1, 7, 17, 17, 34, 7, 23, 23, 28, 58, 38, 58, 10, 15, 12, 43, 14, 14, 56, 20, 13, 4, 48, 3, 21, 48, 45, 11, 50, 20, 18, 46, 26, 42, 2, 33, 49, 18, 59, 24, 33, 33, 46, 38, 11, 33, 56, 29, 53]
[60, 60, 60, 60, 56, 47, 60, 40, 60, 60, 55, 60, 60, 60, 32, 20, 60, 60, 38, 49, 57, 60, 60, 60, 60, 60, 60, 60, 46, 60, 37, 31, 60, 60, 60, 60, 60, 50, 60, 18, 42, 60, 60, 60, 60, 42, 50, 60, 17, 28, 49, 60, 60, 60, 46, 60, 15, 60, 60, 60, 60, 37, 31, 60, 60, 60, 60, 59, 60, 60, 60, 50, 60, 60, 39, 60, 60, 60, 38, 60, 32, 60, 40, 60, 39, 57, 60, 60, 47, 60, 32, 42, 60, 60, 60, 26, 57, 60, 42, 60, 36, 57, 60, 58, 60, 35, 60, 60, 60, 60]
10
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[33.33, 33.33, 66.67, 0.0, 66.67, 33.33, 33.33, 0.0, 0.0, 66.67]
